geometry,profile,variant,independent_sequence_count,dependent_event_count,initialization_success_count,initialization_success_fraction,initialization_success_ci95_low,initialization_success_ci95_high,mean_initialization_time_s,final_valid_count,final_invalid_count,final_valid_fraction,final_valid_fraction_ci95_low,final_valid_fraction_ci95_high,final_failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,delivered_clean_event_count,false_rejected_clean_event_count,false_rejected_clean_event_fraction,delivered_outlier_event_count,detected_outlier_event_count,detected_outlier_event_fraction,missed_outlier_event_count,missed_outlier_event_fraction,unclassified_outlier_event_count,mean_pre_update_nis_all_attempts,pre_update_nis_defined_count,pre_update_nis_rejected_count,mean_initialization_runtime_s,mean_measurement_update_runtime_s,mean_total_processing_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue,maximum_covariance_condition_number,paired_valid_fraction_difference_vs_c1,paired_valid_fraction_difference_ci95_low,paired_valid_fraction_difference_ci95_high,paired_unconditional_coverage_difference_vs_c1,paired_unconditional_coverage_difference_ci95_low,paired_unconditional_coverage_difference_ci95_high,paired_conditional_position_rmse_difference_vs_c1_m,paired_position_rmse_difference_ci95_low_m,paired_position_rmse_difference_ci95_high_m,paired_conditional_velocity_rmse_difference_vs_c1_mps,paired_velocity_rmse_difference_ci95_low_mps,paired_velocity_rmse_difference_ci95_high_mps,paired_mean_false_rejection_rate_difference_vs_c1,paired_false_rejection_rate_difference_ci95_low,paired_false_rejection_rate_difference_ci95_high,paired_bootstrap_resample_count,paired_bootstrap_unit,p95_method,outlier_truth_used_by_estimator,covariance_after_selection_assumed_calibrated
poorly_conditioned,nominal,robust_combined,100,4500,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5674645283739927,0.9091631065324314,0.060532163474912005,0.09891131039342502,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,4500,32,0.0071111111111111115,0,0,nan,0,nan,0,2.003197897775938,3900,32,0.12801534799858927,0.032116888978052885,0.21227467199962122,0.0,7.683518026175667e-05,2530.2840746710767,0.0,0.0,0.0,0.0,-0.03,0.03,0.006315730243571238,-0.010817592325883016,0.02661114227430594,0.00047770096375862603,-0.0006707368579086097,0.0021753195653748665,0.0071111111111111115,0.004666666666666666,0.009777777777777778,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_20,c1_baseline,100,3621,100,1.0,0.9630065017930143,1.0,2.3870007969498017,100,0,1.0,0.9630065017930143,1.0,{},0.6757776024585184,1.2026528445036746,0.07244936791529057,0.12895931580187966,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,3621,0,0.0,0,0,nan,0,nan,0,1.9612017635154546,3021,0,0.06375891700037756,0.02473808699287474,0.12456258801568765,0.0,8.397987047856163e-05,3254.6670008041324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_20,robust_initialization_only,100,3621,100,1.0,0.9630065017930143,1.0,2.3870007969498017,100,0,1.0,0.9630065017930143,1.0,{},0.6757776024585184,1.2026528445036746,0.07244936791529057,0.12895931580187966,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,3621,0,0.0,0,0,nan,0,nan,0,1.9612017635154546,3021,0,0.1282413110003108,0.024944534012465738,0.18963070299418178,0.0,8.397987047856163e-05,3254.6670008041324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_20,nis_gate_only,100,3621,100,1.0,0.9630065017930143,1.0,2.3870007969498017,100,0,1.0,0.9630065017930143,1.0,{},0.6738582942974995,1.2193463823793182,0.07214409655857892,0.1311433056867779,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,3621,19,0.005247169290251312,0,0,nan,0,nan,0,1.980810960108313,3021,19,0.06396047300193458,0.024839589016046375,0.12482091299549211,0.0,8.397987047856163e-05,3254.6670008041324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019193081610188178,-0.015991400181109363,0.011448882785220311,-0.0003052713567116422,-0.0014029744929746097,0.0006379450930017634,0.005205113787350629,0.002961139107109502,0.007773505920051971,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_20,robust_combined,100,3621,100,1.0,0.9630065017930143,1.0,2.3870007969498017,100,0,1.0,0.9630065017930143,1.0,{},0.6738582942974995,1.2193463823793182,0.07214409655857892,0.1311433056867779,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,3621,19,0.005247169290251312,0,0,nan,0,nan,0,1.980810960108313,3021,19,0.1282131319999462,0.024982409997028297,0.18952290899935179,0.0,8.397987047856163e-05,3254.6670008041324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019193081610188178,-0.016203955539809533,0.012111371715150426,-0.0003052713567116422,-0.0013416380953691187,0.0006644863726164865,0.005205113787350629,0.0028160149429063905,0.007798895420605944,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_50,c1_baseline,100,2289,100,1.0,0.9630065017930143,1.0,3.4741294532464853,100,0,1.0,0.9630065017930143,1.0,{},0.8476207064391484,1.3673856691493191,0.0993490120490951,0.15371017247847094,100,100,0.93,0.8625048526092651,0.9656807389327273,0.93,0.8625048526092651,0.9656807389327273,2289,0,0.0,0,0,nan,0,nan,0,2.4731144398084433,1689,0,0.06253076399851125,0.01385436499142088,0.09364588501746766,0.0,0.0001035740272971246,5464.090311499291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_50,robust_initialization_only,100,2289,100,1.0,0.9630065017930143,1.0,3.4741294532464853,100,0,1.0,0.9630065017930143,1.0,{},0.8476207064391484,1.3673856691493191,0.0993490120490951,0.15371017247847094,100,100,0.93,0.8625048526092651,0.9656807389327273,0.93,0.8625048526092651,0.9656807389327273,2289,0,0.0,0,0,nan,0,nan,0,2.4731144398084433,1689,0,0.12592998800217173,0.013807213990367018,0.15695842298155185,0.0,0.0001035740272971246,5464.090311499291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_50,nis_gate_only,100,2289,100,1.0,0.9630065017930143,1.0,3.4741294532464853,100,0,1.0,0.9630065017930143,1.0,{},1.0413705199428096,1.598135326773663,0.10134263831527666,0.15668062564769017,100,100,0.92,0.8500189229905127,0.9589065385156194,0.92,0.8500189229905127,0.9589065385156194,2289,22,0.009611183923110528,0,0,nan,0,nan,0,2.1057513681968008,1689,22,0.062194908004603346,0.01394790701335296,0.09347305800765753,0.0,0.0001036718285647069,13306.996805484403,0.0,0.0,0.0,-0.010000000000000009,-0.03,0.0,0.19374981350366116,-0.005618054678164072,0.4967666359814631,0.0019936262661815612,-0.0001624405666108629,0.004425045638678876,0.00958999675395671,0.0036243888152077803,0.01854508433940302,2000,whole_base_sequence,linear,False,False
poorly_conditioned,dropout_50,robust_combined,100,2289,100,1.0,0.9630065017930143,1.0,3.4741294532464853,100,0,1.0,0.9630065017930143,1.0,{},1.0413705199428096,1.598135326773663,0.10134263831527666,0.15668062564769017,100,100,0.92,0.8500189229905127,0.9589065385156194,0.92,0.8500189229905127,0.9589065385156194,2289,22,0.009611183923110528,0,0,nan,0,nan,0,2.1057513681968008,1689,22,0.12618547299993224,0.013872443006839603,0.15729218403052073,0.0,0.0001036718285647069,13306.996805484403,0.0,0.0,0.0,-0.010000000000000009,-0.03,0.0,0.19374981350366116,-0.00606088751335436,0.508358818212367,0.0019936262661815612,-0.00011761205785656285,0.004384486502493372,0.00958999675395671,0.0037556089743589747,0.01900033511492216,2000,whole_base_sequence,linear,False,False
poorly_conditioned,one_station_gap,c1_baseline,100,4000,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5614016236931495,0.9076716339742736,0.06022565894946601,0.09522300867380266,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,4000,0,0.0,0,0,nan,0,nan,0,1.9916200194382077,3400,0,0.06306160399515648,0.027900312996353024,0.1339905579976039,0.0,9.991751514907779e-05,1853.015944158861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,one_station_gap,robust_initialization_only,100,4000,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5614016236931495,0.9076716339742736,0.06022565894946601,0.09522300867380266,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,4000,0,0.0,0,0,nan,0,nan,0,1.9916200194382077,3400,0,0.12772776699915994,0.027907473976374605,0.19837547099858058,0.0,9.991751514907779e-05,1853.015944158861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,one_station_gap,nis_gate_only,100,4000,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5684770477888853,0.9098740338727751,0.060764188256475116,0.09741982817543529,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,4000,26,0.0065,0,0,nan,0,nan,0,2.0100795075653255,3400,26,0.06297316499461886,0.02775240597897209,0.1330859359994065,0.0,9.991751514907779e-05,2066.206550230992,0.0,0.0,0.0,0.0,-0.03,0.03,0.007075424095735805,-0.011320393768945105,0.0291880684845679,0.0005385293070091085,-0.0006880568219144168,0.0022081667452459684,0.006500000000000001,0.004243750000000001,0.009249999999999998,2000,whole_base_sequence,linear,False,False
poorly_conditioned,one_station_gap,robust_combined,100,4000,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5684770477888853,0.9098740338727751,0.060764188256475116,0.09741982817543529,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,4000,26,0.0065,0,0,nan,0,nan,0,2.0100795075653255,3400,26,0.1266727649990935,0.027950578026357108,0.19725376799702643,0.0,9.991751514907779e-05,2066.206550230992,0.0,0.0,0.0,0.0,-0.03,0.03,0.007075424095735805,-0.012297462412336665,0.0305030926249739,0.0005385293070091085,-0.000734801332972009,0.002209183627991503,0.006500000000000001,0.004,0.009000000000000001,2000,whole_base_sequence,linear,False,False
poorly_conditioned,all_station_gap,c1_baseline,100,2900,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5617542527933796,0.9181368561077835,0.06236438602745584,0.09878205657959556,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,2900,0,0.0,0,0,nan,0,nan,0,2.0070349588129033,2300,0,0.06329776399885305,0.018644545979914256,0.10678043899999466,0.0,0.0001372342098751804,1345.436617605291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,all_station_gap,robust_initialization_only,100,2900,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.5617542527933796,0.9181368561077835,0.06236438602745584,0.09878205657959556,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,2900,0,0.0,0,0,nan,0,nan,0,2.0070349588129033,2300,0,0.12804960700508672,0.018841149018262515,0.1719394669868052,0.0,0.0001372342098751804,1345.436617605291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,all_station_gap,nis_gate_only,100,2900,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.568756104471784,0.9310632072156301,0.06286994898437766,0.10159594975612307,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,2900,20,0.006896551724137931,0,0,nan,0,nan,0,2.0267812841975807,2300,20,0.06316054700233507,0.01870892997889314,0.10670406000106596,0.0,0.0001372342098751804,1509.2488605600454,0.0,0.0,0.0,-0.010000000000000009,-0.03,0.0,0.007001851678404392,-0.012390762581191766,0.03269859777573058,0.0005055629569218206,-0.000686063261963824,0.002178028507965556,0.00689655172413793,0.0037931034482758625,0.01,2000,whole_base_sequence,linear,False,False
poorly_conditioned,all_station_gap,robust_combined,100,2900,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},0.568756104471784,0.9310632072156301,0.06286994898437766,0.10159594975612307,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,2900,20,0.006896551724137931,0,0,nan,0,nan,0,2.0267812841975807,2300,20,0.12756932099873666,0.01909426099329721,0.17200175200065132,0.0,0.0001372342098751804,1509.2488605600454,0.0,0.0,0.0,-0.010000000000000009,-0.03,0.0,0.007001851678404392,-0.012573418319482632,0.030467795301814492,0.0005055629569218206,-0.0006847003000591597,0.0020676275733962093,0.00689655172413793,0.0037931034482758625,0.010344827586206896,2000,whole_base_sequence,linear,False,False
poorly_conditioned,long_delay,c1_baseline,100,4500,100,1.0,0.9630065017930143,1.0,2.793993398587454,100,0,1.0,0.9630065017930143,1.0,{},0.5609888707644684,0.8862500570191713,0.060039610974403086,0.09913623721813994,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,4500,0,0.0,0,0,nan,0,nan,0,1.9859288838195317,3900,0,0.0614834459987469,0.032372018034802746,0.1460915349930292,0.0,7.666889155445833e-05,2293.6047864812504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,long_delay,robust_initialization_only,100,4500,100,1.0,0.9630065017930143,1.0,2.793993398587454,100,0,1.0,0.9630065017930143,1.0,{},0.5609888707644684,0.8862500570191713,0.060039610974403086,0.09913623721813994,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,4500,0,0.0,0,0,nan,0,nan,0,1.9859288838195317,3900,0,0.12378801099956036,0.03223837001074571,0.20864083300053607,0.0,7.666889155445833e-05,2293.6047864812504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,long_delay,nis_gate_only,100,4500,100,1.0,0.9630065017930143,1.0,2.793993398587454,100,0,1.0,0.9630065017930143,1.0,{},0.5697845098905481,0.9360120183795587,0.06132799767860855,0.0992905063952699,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,4500,32,0.0071111111111111115,0,0,nan,0,nan,0,2.010576150669406,3900,32,0.0610491989942966,0.03210995198984165,0.14507110300764908,0.0,7.666889155445833e-05,2533.8377089260257,0.0,0.0,0.0,0.0,-0.03,0.03,0.008795639126079724,-0.009946993427241447,0.031132225982118403,0.0012883867042054672,-4.763014036333802e-05,0.00297508243367327,0.0071111111111111115,0.004444444444444444,0.010222222222222221,2000,whole_base_sequence,linear,False,False
poorly_conditioned,long_delay,robust_combined,100,4500,100,1.0,0.9630065017930143,1.0,2.793993398587454,100,0,1.0,0.9630065017930143,1.0,{},0.5697845098905481,0.9360120183795587,0.06132799767860855,0.0992905063952699,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,4500,32,0.0071111111111111115,0,0,nan,0,nan,0,2.010576150669406,3900,32,0.12470000700152013,0.03176774901046883,0.20803630000329576,0.0,7.666889155445833e-05,2533.8377089260257,0.0,0.0,0.0,0.0,-0.03,0.03,0.008795639126079724,-0.00979014000944813,0.031228284824939945,0.0012883867042054672,-4.4356958358607655e-05,0.0029368038070481084,0.0071111111111111115,0.004222222222222223,0.010222222222222221,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_mild,c1_baseline,100,4500,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},1.3421857766015401,2.357751784227681,0.14113706583056917,0.2450217999601125,100,100,0.2,0.1333669333310325,0.2888291655931589,0.2,0.1333669333310325,0.2888291655931589,4257,0,0.0,243,0,0.0,243,1.0,0,12.483279101689384,3900,0,0.06399947999801953,0.03216314302291721,0.14891531500557903,0.0,7.741084635082481e-05,2408.9908433530854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_mild,robust_initialization_only,100,4500,100,1.0,0.9630065017930143,1.0,2.062625635110664,100,0,1.0,0.9630065017930143,1.0,{},1.334940103683797,2.485731294256159,0.13734967720255825,0.24334884036477256,100,100,0.23,0.15843265880303448,0.3215438302287378,0.23,0.15843265880303448,0.3215438302287378,4257,5,0.0011745360582569885,243,26,0.10699588477366255,217,0.8930041152263375,0,12.110020572835309,3869,0,0.26448605700337796,0.03177303297736216,0.3482321059948299,0.0,7.826351379176745e-05,2318.229828706941,0.0,0.0,0.0,0.03,0.0,0.06024999999999863,-0.007245672917743251,-0.03944096046306131,0.022361421988413142,-0.0037873886280109237,-0.010446301443928349,0.00268596864084813,0.0012084582556789022,0.00024390243902439024,0.0024004426302568663,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_mild,nis_gate_only,100,4500,100,1.0,0.9630065017930143,1.0,1.9373216306868895,100,0,1.0,0.9630065017930143,1.0,{},33.68051700778967,81.75316011103087,2.461019607914091,5.770041238298978,100,100,0.71,0.6146110882442888,0.7898516425087772,0.71,0.6146110882442888,0.7898516425087772,4257,653,0.1533944092083627,243,212,0.8724279835390947,31,0.12757201646090535,0,61.14802972766808,3900,865,0.06393350899743382,0.03191180600435473,0.14199549999670125,0.0,8.050232637977584e-05,952057.8939574526,0.0,0.0,0.0,0.51,0.4,0.61,32.33833123118813,20.23906421366426,43.433292212996484,2.319882542083522,1.393993644588017,3.1398580530910736,0.15661511951840937,0.09819972294044897,0.2191450172338218,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_mild,robust_combined,100,4500,100,1.0,0.9630065017930143,1.0,2.062625635110664,100,0,1.0,0.9630065017930143,1.0,{},40.548976015822305,8.666227030303542,3.0797062412893474,0.6884638671226475,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,4257,205,0.04815597838853653,243,237,0.9753086419753086,6,0.024691358024691357,0,63.91332166836395,3869,411,0.2619197239971254,0.03173568397876807,0.3426575410022633,0.0,7.84295196570136e-05,2373849.964734592,0.0,0.0,0.0,0.7,0.61,0.79,39.206790239220766,16.536932802015553,55.37551563029404,2.9385691754587784,1.2303080444974819,4.176294284299212,0.04929695484133942,0.01732956386550048,0.08856078880429771,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_strong,c1_baseline,100,4500,56,0.56,0.4622810465167699,0.6532797336983921,1.934578352102322,56,44,0.56,0.4622810465167699,0.6532797336983921,"{""initialization_failed:initialization_quality_gate_failed"": 36, ""initialization_failed:projected_kkt_not_satisfied"": 8}",5.9988801335545805,9.906724866157258,0.6084641952642439,1.0404635699658265,56,100,0.0,0.0,0.06419393671876342,0.0,0.0,0.03699349820698568,4031,0,0.0,469,0,0.0,234,0.4989339019189765,235,307.46725393387294,2184,0,4.65149884798564,0.017881931975716726,4.71911380999547,0.0,6.721131709077984e-05,2815.3951826870007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_strong,robust_initialization_only,100,4500,100,1.0,0.9630065017930143,1.0,2.176240469281761,100,0,1.0,0.9630065017930143,1.0,{},5.811582782653724,10.536021340455948,0.5958392346503707,1.0130776744892445,100,100,0.0,0.0,0.03699349820698568,0.0,0.0,0.03699349820698568,4031,0,0.0,469,65,0.13859275053304904,404,0.8614072494669509,0,306.0572802807313,3833,0,1.6524803119996796,0.03144930798269343,1.7351784000144108,0.0,6.644895934617853e-05,2815.3951826870007,0.43999999999999995,0.34,0.55,0.0,0.0,0.0,-0.18729735090085686,-0.6888427402232651,0.3331081723184359,-0.012624960613873193,-0.07075192140383332,0.045590265170442804,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_strong,nis_gate_only,100,4500,56,0.56,0.4622810465167699,0.6532797336983921,1.934578352102322,56,44,0.56,0.4622810465167699,0.6532797336983921,"{""initialization_failed:initialization_quality_gate_failed"": 36, ""initialization_failed:projected_kkt_not_satisfied"": 8}",43.0425869740475,1.1065658384304615,3.0791636581065496,0.12534091571174777,56,100,0.9464285714285714,0.8539269093117847,0.9816142186178909,0.53,0.4328885697009936,0.6248918204065872,4031,48,0.011907715207144629,469,232,0.4946695095948827,2,0.0042643923240938165,235,294.3360763593842,2184,280,4.6145401870069325,0.0179859840037534,4.680183561016456,0.0,8.137727533535825e-05,197718.77590412294,0.0,0.0,0.0,0.53,0.43,0.63,37.04370684049292,-5.859982333670611,72.24701291576167,2.4706994628423056,-0.5885828301899312,5.120633155213117,0.011871522975039708,0.0018894642887836311,0.030069706527165407,2000,whole_base_sequence,linear,False,False
poorly_conditioned,outlier_strong,robust_combined,100,4500,100,1.0,0.9630065017930143,1.0,2.176240469281761,100,0,1.0,0.9630065017930143,1.0,{},0.5990761411357015,1.0191380975288942,0.06466078068647799,0.10773725802138163,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,4031,24,0.005953857603572314,469,469,1.0,0,0.0,0,235.39180867271799,3833,428,1.3931883449986344,0.031299999993643725,1.4725689340097596,0.0,8.076503650916994e-05,2951.6919577753633,0.43999999999999995,0.35,0.54,0.97,0.93,1.0,-5.399803992418879,-6.090442487450188,-4.735146747025087,-0.5438034145777659,-0.6282483306858111,-0.46272064758277115,0.005856049253211686,0.003352606426471996,0.008592391787020039,2000,whole_base_sequence,linear,False,False
poorly_conditioned,mixed,c1_baseline,100,3621,77,0.77,0.6784561697712622,0.8415673411969654,3.175671601825974,77,23,0.77,0.6784561697712622,0.8415673411969654,"{""initialization_failed:initialization_quality_gate_failed"": 21, ""initialization_failed:projected_kkt_not_satisfied"": 2}",5.35830865691748,10.33510937079847,0.5255782627817338,1.014246685791194,77,100,0.16883116883116883,0.10140668708276009,0.2677288932991118,0.13,0.07757167427240512,0.20980351440076428,3421,0,0.0,200,0,0.0,132,0.66,68,167.37808013046305,2300,0,1.717950975995045,0.018425581985502502,1.7705966789863306,0.0,7.353543511681314e-05,3113.3593918908996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,mixed,robust_initialization_only,100,3621,100,1.0,0.9630065017930143,1.0,3.270369245382266,100,0,1.0,0.9630065017930143,1.0,{},5.196521884260347,10.27007407984844,0.5055061114790319,1.0006247553806469,100,100,0.16,0.10095288488804782,0.24420269389270244,0.16,0.10095288488804782,0.24420269389270244,3421,0,0.0,200,31,0.155,169,0.845,0,166.25382774907837,2990,0,0.43668124299496414,0.02427296000707429,0.4960365829890361,0.0,7.353543511681314e-05,3113.3593918908996,0.22999999999999998,0.15,0.31,0.03,0.0,0.07,-0.16178677265713226,-0.4609997729471259,0.1900378768705872,-0.0200721513027019,-0.04739559110879337,0.00990761443021121,0.0,0.0,0.0,2000,whole_base_sequence,linear,False,False
poorly_conditioned,mixed,nis_gate_only,100,3621,77,0.77,0.6784561697712622,0.8415673411969654,3.175671601825974,77,23,0.77,0.6784561697712622,0.8415673411969654,"{""initialization_failed:initialization_quality_gate_failed"": 21, ""initialization_failed:projected_kkt_not_satisfied"": 2}",16.03253692669367,1.373002535119768,1.1786184495200185,0.1448716995287652,77,100,0.8831168831168831,0.7925491643206027,0.937274379943506,0.68,0.5833738138954762,0.7633085267500092,3421,46,0.013446360713241743,200,131,0.655,1,0.005,68,154.10954858468534,2300,177,1.7255156219983474,0.018659256993560122,1.7776582070067526,0.0,8.649559447078537e-05,2532419.380717816,0.0,0.0,0.0,0.55,0.45,0.65,10.67422826977619,-5.168339674577737,23.59172285820582,0.6530401867382847,-0.497951306396272,1.5949735900575885,0.013125292650135352,0.0026475263272464408,0.03208860971440867,2000,whole_base_sequence,linear,False,False
poorly_conditioned,mixed,robust_combined,100,3621,100,1.0,0.9630065017930143,1.0,3.270369245382266,100,0,1.0,0.9630065017930143,1.0,{},0.6977972138290132,1.2038243404161046,0.07531306414666386,0.13127225643968846,100,100,0.91,0.837737871472837,0.9519274599974348,0.91,0.837737871472837,0.9519274599974348,3421,18,0.005261619409529378,200,200,1.0,0,0.0,0,128.11483053908233,2990,187,0.43627562900132033,0.024308095993474124,0.49468384600011633,0.0,8.483354056325214e-05,3415.3871999465055,0.22999999999999998,0.15,0.31,0.78,0.7,0.86,-4.660511443088467,-5.375710621164065,-3.886018065488266,-0.45026519863507,-0.521532172965663,-0.37566560262317583,0.005159924684767388,0.0028367257070886108,0.007906246770349061,2000,whole_base_sequence,linear,False,False
