split,configuration_index,sequence_index,sequence_seed,sequence_id,trajectory_kind,snr_db,signal_model,source_maximum_frequency_hz,doppler_bandlimit_checked,station_id,estimator_variant,frame_index,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,true_emission_time_s_evaluator_only,available_timestamp_s,modeled_processing_delay_s,modeled_delivery_delay_s,measured_algorithm_runtime_s,effective_station_snr_db,valid,invalid_reason,boundary_hit,geodesic_error_deg,source_seed,noise_seed,truth_used_by_audio_estimator,frame_from_continuous_stream,source_recording_id,source_session_id,source_interval_start_s,source_interval_stop_s,source_data_independent_between_splits,result_scope,source_is_emitted_waveform_approximation,absolute_spl_or_detection_range_validated,truth_local_0,truth_local_1,truth_local_2,truth_world_0,truth_world_1,truth_world_2,estimate_local_0,estimate_local_1,estimate_local_2,estimate_world_0,estimate_world_1,estimate_world_2,residual_rad_0,residual_rad_1,quality_metadata_json
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,5,0.5533333333333333,0.5639895833333333,0.5746458333333333,0.2762256076413849,0.5846458333333333,0.01,0.0,0.0028603000100702047,-5.9991962697988495,True,,False,5.040836848786756,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7287878527796311,0.5488313345472423,0.4094538214010801,0.7287878527796311,0.5488313345472423,0.4094538214010801,0.6679897616804876,0.5821361921164458,0.46358077194617314,0.6679897616804876,0.5821361921164458,0.46358077194617314,0.06326049335977926,0.06114286241532193,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.00263245720350523, ""gcc_mean_peak_ratio"": 1.3160567058860067, ""gcc_minimum_peak_ratio"": 1.077702239617839, ""gcc_total_spectral_energy"": 523550.01190540136, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,5,0.5533333333333333,0.5639895833333333,0.5746458333333333,0.2762256076413849,0.5846458333333333,0.01,0.0,0.0058169999974779785,-5.9991962697988495,True,,False,3.1546420884952964,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7287878527796311,0.5488313345472423,0.4094538214010801,0.7287878527796311,0.5488313345472423,0.4094538214010801,0.692069539611756,0.5676296107140896,0.44591072804109944,0.692069539611756,0.5676296107140896,0.44591072804109944,0.03712384176053197,0.04066081491305973,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8457247686244185, ""srp_peak_score"": 0.05841525401026721, ""srp_score_margin"": 0.00645903359272796, ""srp_used_spectral_energy"": 523550.01190540136}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,6,0.5640000000000001,0.5746562500000001,0.5853125,0.28676714248387203,0.5953125,0.01,0.0,0.0023767000093357638,-5.9991962697988495,True,,False,16.212732057383235,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7292183616368205,0.5482725211880065,0.4094359822510207,0.7292183616368205,0.5482725211880065,0.4094359822510207,0.6970256631940193,0.6962321244837706,0.17151108910432897,0.6970256631940193,0.6962321244837706,0.17151108910432897,0.1394617866582325,-0.2462111196932333,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0036063982921843984, ""gcc_mean_peak_ratio"": 1.3726048901453236, ""gcc_minimum_peak_ratio"": 1.1277854498862692, ""gcc_total_spectral_energy"": 584331.9208559567, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,6,0.5640000000000001,0.5746562500000001,0.5853125,0.28676714248387203,0.5953125,0.01,0.0,0.005144599999766797,-5.9991962697988495,True,,False,3.000553933582171,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7292183616368205,0.5482725211880065,0.4094359822510207,0.7292183616368205,0.5482725211880065,0.4094359822510207,0.7638166130400988,0.5206001036569935,0.3815228875392403,0.7638166130400988,0.5206001036569935,0.3815228875392403,-0.04292967007522681,-0.029993544733714,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8729635820302867, ""srp_peak_score"": 0.05767825484732072, ""srp_score_margin"": 0.002076070400680502, ""srp_used_spectral_energy"": 584331.9208559567}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,7,0.5746666666666667,0.5853229166666667,0.5959791666666667,0.2973085357857889,0.6059791666666667,0.01,0.0,0.002358600002480671,-5.9991962697988495,True,,False,3.588948561898646,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7296481278081182,0.5477139285292915,0.4094179552500335,0.7296481278081182,0.5477139285292915,0.4094179552500335,0.7662903100809569,0.5312311352288707,0.3613760391053568,0.7662903100809569,0.5312311352288707,0.3613760391053568,-0.03520269538561002,-0.05181129882783045,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.002896998256436059, ""gcc_mean_peak_ratio"": 1.2721284893010723, ""gcc_minimum_peak_ratio"": 1.0592998870088441, ""gcc_total_spectral_energy"": 490900.4514426469, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,7,0.5746666666666667,0.5853229166666667,0.5959791666666667,0.2973085357857889,0.6059791666666667,0.01,0.0,0.005403099989052862,-5.9991962697988495,True,,False,2.3639903727774323,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7296481278081182,0.5477139285292915,0.4094179552500335,0.7296481278081182,0.5477139285292915,0.4094179552500335,0.7545348294004183,0.5359890442179981,0.3786725969752218,0.7545348294004183,0.5359890442179981,0.3786725969752218,-0.02432422131401454,-0.03332674037582257,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8470196461839515, ""srp_peak_score"": 0.07321874247861773, ""srp_score_margin"": 0.0030278396229789645, ""srp_used_spectral_energy"": 490900.4514426469}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,8,0.5853333333333334,0.5959895833333333,0.6066458333333333,0.30784978773743693,0.6166458333333333,0.01,0.0,0.0024373000051127747,-5.9991962697988495,True,,False,18.489148804443357,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7300771521245317,0.5471555574620073,0.40939974094297304,0.7300771521245317,0.5471555574620073,0.40939974094297304,0.5856269914945967,0.44491140447519906,0.6775653983202605,0.5856269914945967,0.44491140447519906,0.6775653983202605,0.004896914568870771,0.32265936508929544,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0031045715169278633, ""gcc_mean_peak_ratio"": 1.2959101632437895, ""gcc_minimum_peak_ratio"": 1.0654654457427128, ""gcc_total_spectral_energy"": 485124.7728660139, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,8,0.5853333333333334,0.5959895833333333,0.6066458333333333,0.30784978773743693,0.6166458333333333,0.01,0.0,0.00524930001120083,-5.9991962697988495,True,,False,4.139084709369264,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7300771521245317,0.5471555574620073,0.40939974094297304,0.7300771521245317,0.5471555574620073,0.40939974094297304,0.6790682931833393,0.5836615581751403,0.44520269395145584,0.6790682931833393,0.5836615581751403,0.44520269395145584,0.05985549160919157,0.04044789898201917,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8300779287824734, ""srp_peak_score"": 0.06626175953962325, ""srp_score_margin"": 0.009853846107480822, ""srp_used_spectral_energy"": 485124.7728660139}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,9,0.596,0.60665625,0.6173125,0.3183908985289816,0.6273125,0.01,0.0,0.0027793000044766814,-5.9991962697988495,True,,False,0.7988137527785253,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7305054354185865,0.5465974088731351,0.4093813398740545,0.7305054354185865,0.5465974088731351,0.4093813398740545,0.7399146276355454,0.5376570176992143,0.40429107723240565,0.7399146276355454,0.5376570176992143,0.40429107723240565,-0.012795803758383772,-0.005535776457208416,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0024603293709560803, ""gcc_mean_peak_ratio"": 1.3448416894261956, ""gcc_minimum_peak_ratio"": 1.0846569538203419, ""gcc_total_spectral_energy"": 479503.6792103131, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,9,0.596,0.60665625,0.6173125,0.3183908985289816,0.6273125,0.01,0.0,0.005369500009692274,-5.9991962697988495,True,,False,2.6748055850237664,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7305054354185865,0.5465974088731351,0.4093813398740545,0.7305054354185865,0.5465974088731351,0.4093813398740545,0.7607015125626927,0.5129478205919092,0.397765938882205,0.7607015125626927,0.5129478205919092,0.397765938882205,-0.04504919181540999,-0.012246694004720369,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8333548881707386, ""srp_peak_score"": 0.05052227202993625, ""srp_score_margin"": 0.0051901074674338965, ""srp_used_spectral_energy"": 479503.6792103131}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,10,0.6066666666666667,0.6173229166666667,0.6279791666666666,0.3289318683504515,0.6379791666666667,0.01,0.0,0.00289209999027662,-5.9991962697988495,True,,False,3.93147449126503,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7309329785243103,0.5460394836457318,0.40936275258685023,0.7309329785243103,0.5460394836457318,0.40936275258685023,0.7533278325639357,0.48884436814266596,0.4399185838535588,0.7533278325639357,0.48884436814266596,0.4399185838535588,-0.05927046524341875,0.03457352401714901,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0025569813158207826, ""gcc_mean_peak_ratio"": 1.2526657442125075, ""gcc_minimum_peak_ratio"": 1.1846773469635496, ""gcc_total_spectral_energy"": 437200.8634085221, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,10,0.6066666666666667,0.6173229166666667,0.6279791666666666,0.3289318683504515,0.6379791666666667,0.01,0.0,0.0068245000002207235,-5.9991962697988495,True,,False,4.385945804460581,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7309329785243103,0.5460394836457318,0.40936275258685023,0.7309329785243103,0.5460394836457318,0.40936275258685023,0.7725247458714863,0.4819283178988611,0.41346174360316573,0.7725247458714863,0.4819283178988611,0.41346174360316573,-0.07632821584514186,0.005812291857896333,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8337974479145563, ""srp_peak_score"": 0.05219954568593121, ""srp_score_margin"": 0.0033921623391101885, ""srp_used_spectral_energy"": 437200.8634085221}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,11,0.6173333333333333,0.6279895833333333,0.6386458333333334,0.33947269739173863,0.6486458333333334,0.01,0.0,0.002362300001550466,-5.9991962697988495,True,,False,47.761140770256944,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7313597822772182,0.5454817826589367,0.4093439796242867,0.7313597822772182,0.5454817826589367,0.4093439796242867,0.166806030041431,0.305102700375014,0.9375969766193211,0.166806030041431,0.305102700375014,0.9375969766193211,0.16308260398373034,0.8174808582042462,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0025593886585028153, ""gcc_mean_peak_ratio"": 1.162847401717918, ""gcc_minimum_peak_ratio"": 1.0195852812517958, ""gcc_total_spectral_energy"": 433343.888488011, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,11,0.6173333333333333,0.6279895833333333,0.6386458333333334,0.33947269739173863,0.6486458333333334,0.01,0.0,0.005040999996708706,-5.9991962697988495,True,,False,5.475870418175409,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7313597822772182,0.5454817826589367,0.4093439796242867,0.7313597822772182,0.5454817826589367,0.4093439796242867,0.6882563575519073,0.5317602591376909,0.49349185716807653,0.6882563575519073,0.5317602591376909,0.49349185716807653,0.014793505504726424,0.09442008950621308,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8227397513059787, ""srp_peak_score"": 0.05506068244524789, ""srp_score_margin"": 0.001644363951240263, ""srp_used_spectral_energy"": 433343.888488011}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,all_6_equal_gcc_wls,12,0.628,0.6386562499999999,0.6493125,0.3500133858425972,0.6593125,0.01,0.0,0.002335600001970306,-5.9991962697988495,True,,False,5.094166120817114,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7317858475142986,0.5449243067879769,0.40932502152864103,0.7317858475142986,0.5449243067879769,0.40932502152864103,0.7007914910176144,0.5196705769189319,0.4887062283233695,0.7007914910176144,0.5196705769189319,0.4887062283233695,-0.0017457929170883795,0.08889283002948878,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.002676181386029287, ""gcc_mean_peak_ratio"": 1.193664265529402, ""gcc_minimum_peak_ratio"": 1.0312830828550468, ""gcc_total_spectral_energy"": 445025.5195888016, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,2404062123035186696,s8-recorded-evaluation-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S0,equal_weight_srp_phat,12,0.628,0.6386562499999999,0.6493125,0.3500133858425972,0.6593125,0.01,0.0,0.005576900002779439,-5.9991962697988495,True,,False,6.785977613664931,11361463642356110399,12810951328900449014,False,True,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,12.0,18.0,False,single_session_integration_demonstration,True,False,0.7317858475142986,0.5449243067879769,0.40932502152864103,0.7317858475142986,0.5449243067879769,0.40932502152864103,0.703430150268733,0.493099012266676,0.5118978294489404,0.703430150268733,0.493099012266676,0.5118978294489404,-0.02468896939405326,0.1158357987779953,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8259534919916867, ""srp_peak_score"": 0.05444371718751778, ""srp_score_margin"": 0.002774245798056095, ""srp_used_spectral_energy"": 445025.5195888016}"
