split,configuration_index,sequence_index,sequence_seed,sequence_id,trajectory_kind,snr_db,signal_model,source_maximum_frequency_hz,doppler_bandlimit_checked,station_id,estimator_variant,frame_index,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,true_emission_time_s_evaluator_only,available_timestamp_s,modeled_processing_delay_s,modeled_delivery_delay_s,measured_algorithm_runtime_s,effective_station_snr_db,valid,invalid_reason,boundary_hit,geodesic_error_deg,source_seed,noise_seed,truth_used_by_audio_estimator,frame_from_continuous_stream,source_model_comparison,paired_recording_id,paired_session_id,paired_origin_asset_id,source_recording_id,source_session_id,source_interval_start_s,source_interval_stop_s,source_data_independent_between_splits,result_scope,source_is_emitted_waveform_approximation,absolute_spl_or_detection_range_validated,frames_are_independent_trials,truth_local_0,truth_local_1,truth_local_2,truth_world_0,truth_world_1,truth_world_2,estimate_local_0,estimate_local_1,estimate_local_2,estimate_world_0,estimate_world_1,estimate_world_2,residual_rad_0,residual_rad_1,quality_metadata_json
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,8,0.5853333333333334,0.5959895833333333,0.6066458333333333,0.391771493760919,0.6316458333333334,0.01,0.015,0.004169400010141544,-5.994911688533141,True,,True,26.177299453425917,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3891340890042329,0.7684102898241698,0.5080553978329341,-0.3891340890042329,0.7684102898241698,0.5080553978329341,-0.08643954965534335,0.9677862776078028,0.23646971292200272,-0.08643954965534335,0.9677862776078028,0.23646971292200272,-0.3729574422714082,-0.26389797235626705,"{""boundary"": true, ""gcc_boundary_count"": 1, ""gcc_mean_peak_curvature"": 0.0029613515789948712, ""gcc_mean_peak_ratio"": 1.2706318259803882, ""gcc_minimum_peak_ratio"": 1.1134350708877203, ""gcc_total_spectral_energy"": 11227.7348478807, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,8,0.5853333333333334,0.5959895833333333,0.6066458333333333,0.391771493760919,0.6316458333333334,0.01,0.015,0.0065208000160055235,-5.994911688533141,True,,False,91.12992426610464,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3891340890042329,0.7684102898241698,0.5080553978329341,-0.3891340890042329,0.7684102898241698,0.5080553978329341,0.42289538437622415,-0.3610397837797761,0.8311496666675252,0.42289538437622415,-0.3610397837797761,0.8311496666675252,-0.3406970409692808,1.5535992311414903,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7899058862254708, ""srp_peak_score"": 0.02342385978347188, ""srp_score_margin"": 0.0017070317798692156, ""srp_used_spectral_energy"": 11227.7348478807}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,9,0.596,0.60665625,0.6173125,0.40257242714256175,0.6423125000000001,0.01,0.015,0.0034183000097982585,-5.994911688533141,True,,False,38.762656990626056,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3883100185134917,0.768452934655883,0.5086210934878862,-0.3883100185134917,0.768452934655883,0.5086210934878862,0.2741672279916206,0.8043999725121685,0.5270417586091385,0.2741672279916206,0.8043999725121685,0.5270417586091385,-0.6564289072377668,0.16371327764484284,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.003939069431114134, ""gcc_mean_peak_ratio"": 1.4766220881761274, ""gcc_minimum_peak_ratio"": 1.0383422170064276, ""gcc_total_spectral_energy"": 11226.732117118772, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,9,0.596,0.60665625,0.6173125,0.40257242714256175,0.6423125000000001,0.01,0.015,0.007045199992717244,-5.994911688533141,True,,False,118.31916883823452,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3883100185134917,0.768452934655883,0.5086210934878862,-0.3883100185134917,0.768452934655883,0.5086210934878862,0.8093786351258804,-0.45450379529778245,0.37193080681986884,0.8093786351258804,-0.45450379529778245,0.37193080681986884,-1.2137336895958644,1.6707242352968426,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8045463934300282, ""srp_peak_score"": 0.02869836428382078, ""srp_score_margin"": 0.0053556631408390905, ""srp_used_spectral_energy"": 11226.732117118772}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,10,0.6066666666666667,0.6173229166666667,0.6279791666666666,0.41337315341459363,0.6529791666666667,0.01,0.015,0.002552199992351234,-5.994911688533141,True,,False,32.10202521698562,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3874844902333035,0.768494864116317,0.5091870124575847,-0.3874844902333035,0.768494864116317,0.5091870124575847,-0.2852932431694801,0.9584402774309101,0.0,-0.2852932431694801,0.9584402774309101,0.0,-0.18636427779776202,-0.5283831931125894,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0035149318324975884, ""gcc_mean_peak_ratio"": 1.1905665272458865, ""gcc_minimum_peak_ratio"": 1.0184280845463574, ""gcc_total_spectral_energy"": 11563.803274185584, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,10,0.6066666666666667,0.6173229166666667,0.6279791666666666,0.41337315341459363,0.6529791666666667,0.01,0.015,0.004656800010707229,-5.994911688533141,True,,False,88.66709342109519,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3874844902333035,0.768494864116317,0.5091870124575847,-0.3874844902333035,0.768494864116317,0.5091870124575847,0.7685472673860537,-0.006112943528670933,0.639763807756304,0.7685472673860537,-0.006112943528670933,0.639763807756304,-1.0580206656313471,1.1293581298805655,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7878775244803992, ""srp_peak_score"": 0.022063724006096904, ""srp_score_margin"": 0.0003720118010536802, ""srp_used_spectral_energy"": 11563.803274185584}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,11,0.6173333333333333,0.6279895833333333,0.6386458333333334,0.4241736721802855,0.6636458333333334,0.01,0.015,0.00314920001255814,-5.994911688533141,True,,False,73.88103892271337,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3866575030907924,0.7685360751871108,0.5097531524567408,-0.3866575030907924,0.7685360751871108,0.5097531524567408,0.4576620126690595,0.0017657331425468647,0.8891244931651445,0.4576620126690595,0.0017657331425468647,0.8891244931651445,-0.549818346032171,1.1663729766907636,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0030164182920179843, ""gcc_mean_peak_ratio"": 1.2647180970671188, ""gcc_minimum_peak_ratio"": 1.001044025325098, ""gcc_total_spectral_energy"": 11626.821099166558, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,11,0.6173333333333333,0.6279895833333333,0.6386458333333334,0.4241736721802855,0.6636458333333334,0.01,0.015,0.006891000011819415,-5.994911688533141,True,,False,66.04021882644236,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3866575030907924,0.7685360751871108,0.5097531524567408,-0.3866575030907924,0.7685360751871108,0.5097531524567408,0.5232706379155391,0.25164662284658024,0.8141632617020839,0.5232706379155391,0.25164662284658024,0.8141632617020839,-0.7322421403952222,0.8901418988193011,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7828189078821574, ""srp_peak_score"": 0.022595802728786932, ""srp_score_margin"": 0.0003553369392361762, ""srp_used_spectral_energy"": 11626.821099166558}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,12,0.628,0.6386562499999999,0.6493125,0.4349739830425371,0.6743125,0.01,0.015,0.0033356999920215458,-5.994911688533141,True,,False,119.32448624949835,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3858290560249481,0.7685765648446463,0.5103195111873549,-0.3858290560249481,0.7685765648446463,0.5103195111873549,0.19191606774068937,-0.8576508962365643,0.47707773279369176,0.19191606774068937,-0.8576508962365643,0.47707773279369176,0.5094237649789428,2.0193394201810198,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.003292134836047457, ""gcc_mean_peak_ratio"": 1.3335788248546405, ""gcc_minimum_peak_ratio"": 1.0060677091745014, ""gcc_total_spectral_energy"": 11264.606322084603, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,12,0.628,0.6386562499999999,0.6493125,0.4349739830425371,0.6743125,0.01,0.015,0.007057799986796454,-5.994911688533141,True,,False,60.25486709330302,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3858290560249481,0.7685765648446463,0.5103195111873549,-0.3858290560249481,0.7685765648446463,0.5103195111873549,0.4627576968674604,0.33209674911767034,0.8219288674912196,0.4627576968674604,0.33209674911767034,0.8219288674912196,-0.6813995603582397,0.8010328159590012,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7854653454413318, ""srp_peak_score"": 0.02664746851017601, ""srp_score_margin"": 0.0018539385452488663, ""srp_used_spectral_energy"": 11264.606322084603}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,13,0.6386666666666667,0.6493229166666667,0.6599791666666667,0.44577408560387966,0.6849791666666667,0.01,0.015,0.0024108000070555136,-5.994911688533141,True,,False,95.8429801232876,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3849991479867181,0.7686163300600847,0.5108860863386947,-0.3849991479867181,0.7686163300600847,0.5108860863386947,-0.6459837157125721,-0.6828349400105049,0.3412352322592571,-0.6459837157125721,-0.6828349400105049,0.3412352322592571,1.4854299658427836,0.7692047306955685,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0030106529932576705, ""gcc_mean_peak_ratio"": 1.2224050476820045, ""gcc_minimum_peak_ratio"": 1.0470755933926004, ""gcc_total_spectral_energy"": 11214.729293695418, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,13,0.6386666666666667,0.6493229166666667,0.6599791666666667,0.44577408560387966,0.6849791666666667,0.01,0.015,0.006643200002145022,-5.994911688533141,True,,False,46.12183665973051,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3849991479867181,0.7686163300600847,0.5108860863386947,-0.3849991479867181,0.7686163300600847,0.5108860863386947,-0.5040828063992417,0.07755329703223118,0.8601662690504059,-0.5040828063992417,0.07755329703223118,0.8601662690504059,0.46453924117979556,0.6574136626256842,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.78295566282946, ""srp_peak_score"": 0.025523815630692406, ""srp_score_margin"": 0.0032964201776942807, ""srp_used_spectral_energy"": 11214.729293695418}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,14,0.6493333333333333,0.6599895833333334,0.6706458333333334,0.45657397946647843,0.6956458333333334,0.01,0.015,0.0023509000020567328,-5.994911688533141,True,,False,63.70706956877537,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3841677779390987,0.7686553677994062,0.5114528755872774,-0.3841677779390987,0.7686553677994062,0.5114528755872774,0.4391521425494293,0.2154102701564366,0.8722062893635754,0.4391521425494293,0.2154102701564366,0.8722062893635754,-0.6066166554479848,0.9318442274918498,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.003149378370247862, ""gcc_mean_peak_ratio"": 1.2505463326614945, ""gcc_minimum_peak_ratio"": 1.1201491197336324, ""gcc_total_spectral_energy"": 11729.289298372696, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,14,0.6493333333333333,0.6599895833333334,0.6706458333333334,0.45657397946647843,0.6956458333333334,0.01,0.015,0.005155499995453283,-5.994911688533141,True,,False,54.75420364637204,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3841677779390987,0.7686553677994062,0.5114528755872774,-0.3841677779390987,0.7686553677994062,0.5114528755872774,0.17962896804766532,0.19960151241881163,0.9632718567871968,0.17962896804766532,0.19960151241881163,0.9632718567871968,-0.29243545850505165,0.9097974926154918,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7831576161809504, ""srp_peak_score"": 0.02450021195592107, ""srp_score_margin"": 0.000554699963801121, ""srp_used_spectral_energy"": 11729.289298372696}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,15,0.66,0.67065625,0.6813125,0.4673736642321371,0.7063125,0.01,0.015,0.003871900000376627,-5.994911688533141,True,,False,44.7481614344044,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.38333494485722663,0.7686936750234489,0.512019876596848,-0.38333494485722663,0.7686936750234489,0.512019876596848,-0.8897205299302662,0.21036008119582222,0.4051493735153659,-0.8897205299302662,0.21036008119582222,0.4051493735153659,0.7791606226272648,0.0536099020542613,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0021742995611257966, ""gcc_mean_peak_ratio"": 1.2321388132034783, ""gcc_minimum_peak_ratio"": 1.049590509707419, ""gcc_total_spectral_energy"": 11841.680748866396, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,15,0.66,0.67065625,0.6813125,0.4673736642321371,0.7063125,0.01,0.015,0.00630420001107268,-5.994911688533141,True,,False,58.53924287193664,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.38333494485722663,0.7686936750234489,0.512019876596848,-0.38333494485722663,0.7686936750234489,0.512019876596848,0.532134869588381,0.47956929789040015,0.6977433404118347,0.532134869588381,0.47956929789040015,0.6977433404118347,-0.8267357775846552,0.6003199258215893,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7729768682314239, ""srp_peak_score"": 0.02343970242296811, ""srp_score_margin"": 0.0014448850524520253, ""srp_used_spectral_energy"": 11841.680748866396}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,16,0.6706666666666666,0.6813229166666667,0.6919791666666667,0.4781731395022995,0.7169791666666667,0.01,0.015,0.003374799998709932,-5.994911688533141,True,,False,120.79337776265919,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3825006477284713,0.7687312486879477,0.512587087018361,-0.3825006477284713,0.7687312486879477,0.512587087018361,-0.4531495299319923,-0.8914345200419459,0.0,-0.4531495299319923,-0.8914345200419459,0.0,1.9703014737671738,0.7500647259958849,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.0033238713689341007, ""gcc_mean_peak_ratio"": 1.3556352872922455, ""gcc_minimum_peak_ratio"": 1.0166258293816177, ""gcc_total_spectral_energy"": 11781.53155480539, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,16,0.6706666666666666,0.6813229166666667,0.6919791666666667,0.4781731395022995,0.7169791666666667,0.01,0.015,0.006007999996654689,-5.994911688533141,True,,False,57.46377455830641,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3825006477284713,0.7687312486879477,0.512587087018361,-0.3825006477284713,0.7687312486879477,0.512587087018361,0.5709860940477016,0.6455723955438708,0.5071598983712112,0.5709860940477016,0.6455723955438708,0.5071598983712112,-0.9502730062620447,0.3207085030319983,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7916944959382147, ""srp_peak_score"": 0.02373915084752865, ""srp_score_margin"": 0.003482586922665294, ""srp_used_spectral_energy"": 11781.53155480539}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,17,0.6813333333333333,0.6919895833333334,0.7026458333333333,0.48897240487805277,0.7276458333333333,0.01,0.015,0.002806500007864088,-5.994911688533141,True,,True,30.511949665631306,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3816648855525254,0.7687680857435752,0.5131545044899604,-0.3816648855525254,0.7687680857435752,0.5131545044899604,-0.7217328734295391,0.37324255144627755,0.5829165096315371,-0.7217328734295391,0.37324255144627755,0.5829165096315371,0.5039614769218861,0.17209088496494793,"{""boundary"": true, ""gcc_boundary_count"": 1, ""gcc_mean_peak_curvature"": 0.0027048302717997143, ""gcc_mean_peak_ratio"": 1.3098685881687016, ""gcc_minimum_peak_ratio"": 1.0195617733503135, ""gcc_total_spectral_energy"": 11602.128163331105, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,17,0.6813333333333333,0.6919895833333334,0.7026458333333333,0.48897240487805277,0.7276458333333333,0.01,0.015,0.0048934999940684065,-5.994911688533141,True,,False,69.62716150447677,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.3816648855525254,0.7687680857435752,0.5131545044899604,-0.3816648855525254,0.7687680857435752,0.5131545044899604,-0.6461699835367877,-0.32796008697709705,0.6891346267065982,-0.6461699835367877,-0.32796008697709705,0.6891346267065982,0.9393135146444557,0.7710107577165143,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.7891941307854499, ""srp_peak_score"": 0.020816590884059644, ""srp_score_margin"": 0.001895800343099406, ""srp_used_spectral_energy"": 11602.128163331105}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,all_6_equal_gcc_wls,18,0.692,0.70265625,0.7133125,0.49977145996013095,0.7383125,0.01,0.015,0.0027701000071829185,-5.994911688533141,True,,False,42.45833543792765,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.38082765734149887,0.7688041831359814,0.5137221266369613,-0.38082765734149887,0.7688041831359814,0.5137221266369613,-0.3115490375925128,0.18212402589789323,0.9326135514595114,-0.3115490375925128,0.18212402589789323,0.9326135514595114,0.2177208360887467,0.7083322539248417,"{""boundary"": false, ""gcc_boundary_count"": 0, ""gcc_mean_peak_curvature"": 0.003036662876703715, ""gcc_mean_peak_ratio"": 1.323216846746252, ""gcc_minimum_peak_ratio"": 1.1419806666328791, ""gcc_total_spectral_energy"": 11422.17663116848, ""gcc_valid_pair_count"": 6}"
evaluation,0,0,7051807767926021858,s8-independent-evaluation-recorded_source_approximation-0-0,constant_velocity,-6.0,recorded_source_approximation,10000.0,True,S1,equal_weight_srp_phat,18,0.692,0.70265625,0.7133125,0.49977145996013095,0.7383125,0.01,0.015,0.005540199999813922,-5.994911688533141,True,,False,52.61661957801157,6286829343036515259,5383323246083519836,False,True,recorded_source_approximation,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,5.0,11.0,True,held_out_independent_recording_evaluation,True,False,False,-0.38082765734149887,0.7688041831359814,0.5137221266369613,-0.38082765734149887,0.7688041831359814,0.5137221266369613,0.3055482032371307,0.3491439960055452,0.8858548219385843,0.3055482032371307,0.3491439960055452,0.8858548219385843,-0.4955486972173143,0.7731542226997302,"{""boundary"": false, ""srp_mean_spectral_energy_fraction"": 0.8003461591559176, ""srp_peak_score"": 0.02552291779969892, ""srp_score_margin"": 0.002810273327370827, ""srp_used_spectral_energy"": 11422.17663116848}"
