geometry,profile,method,is_causal,evaluation_time_s,independent_sequence_count,valid_count,invalid_count,valid_fraction,valid_fraction_ci95_low,valid_fraction_ci95_high,successful_initialization_count,successful_initialization_fraction,successful_initialization_fraction_ci95_low,successful_initialization_fraction_ci95_high,failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,state_95_covered_count,p95_method,independent_unit,mean_sequence_pre_update_nis,sequence_pre_update_nis_count,pre_update_nis_dof,paired_valid_fraction_difference_vs_nominal,paired_valid_fraction_difference_ci95_low,paired_valid_fraction_difference_ci95_high,paired_unconditional_coverage_difference_vs_nominal,paired_unconditional_coverage_difference_ci95_low,paired_unconditional_coverage_difference_ci95_high,paired_bootstrap_resample_count,paired_bootstrap_unit,profiles_within_base_block_are_paired,observation_model_is_gaussian
informative,mixed,retarded_ekf,True,12.5,100,75,25,0.75,0.656955364519384,0.8245478863771232,75,0.75,0.656955364519384,0.8245478863771232,"{""initialization_failed:initialization_quality_gate_failed"": 22, ""initialization_failed:projected_kkt_not_satisfied"": 3}",5.568942217684762,10.808962157661425,0.5802558886510847,1.1192927224780358,75,100,0.28,0.1910315888117894,0.3904069018806452,0.21,0.141656540619153,0.29979968834089865,21,linear,whole_base_sequence,141.90263553398913,75,2,-0.25,-0.34,-0.17,-0.75,-0.84,-0.66,2000,whole_base_sequence,True,False
informative,mixed,retarded_ekf,True,14.5,100,75,25,0.75,0.656955364519384,0.8245478863771232,75,0.75,0.656955364519384,0.8245478863771232,"{""initialization_failed:initialization_quality_gate_failed"": 23, ""initialization_failed:projected_kkt_not_satisfied"": 2}",5.873202560223494,12.1317570032223,0.520361329687959,1.1147848755026788,75,100,0.25333333333333335,0.16860049363552168,0.36210326865599607,0.19,0.12514751509768735,0.27778845379064376,19,linear,whole_base_sequence,141.90263553398913,75,2,-0.25,-0.34,-0.17,-0.77,-0.85,-0.69,2000,whole_base_sequence,True,False
informative,nominal,causal_prefix_batch,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6176101995572645,1.0478034433652363,0.07272065322862746,0.12965612062489426,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,nominal,causal_prefix_batch,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7559785187307719,1.2699470444179337,0.07298242641144526,0.129656120632694,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,nominal,initial_batch_no_updates,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},13.834947500359887,23.291214956141864,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,nominal,initial_batch_no_updates,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},16.21449742661201,27.35205512827701,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,nominal,offline_full_record_noncausal,False,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7559785187307719,1.2699470444179337,0.07298242641144526,0.129656120632694,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,nominal,retarded_ekf,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6173819677628797,1.0544587626750674,0.07266782143239263,0.1290657555440433,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,1.9874246755658036,100,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,nominal,retarded_ekf,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.755710188169777,1.2776987393569743,0.07293629964561978,0.1290657555440433,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,1.9874246755658036,100,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,one_station_gap,causal_prefix_batch,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6641278301962785,1.1195734671565418,0.07414104476800988,0.12898776899537456,100,100,0.92,0.8500189229905127,0.9589065385156194,0.92,0.8500189229905127,0.9589065385156194,92,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,-0.04,-0.09,0.0,2000,whole_base_sequence,True,True
informative,one_station_gap,causal_prefix_batch,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7993899912852072,1.3535177910402258,0.07423401031805447,0.12898776888069674,100,100,0.93,0.8625048526092651,0.9656807389327273,0.93,0.8625048526092651,0.9656807389327273,93,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,-0.03,-0.07,0.01,2000,whole_base_sequence,True,True
informative,one_station_gap,initial_batch_no_updates,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},13.834947500359887,23.291214956141864,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,one_station_gap,initial_batch_no_updates,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},16.21449742661201,27.35205512827701,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000,whole_base_sequence,True,True
informative,one_station_gap,offline_full_record_noncausal,False,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7993899912852072,1.3535177910402258,0.07423401031805447,0.12898776888069674,100,100,0.93,0.8625048526092651,0.9656807389327273,0.93,0.8625048526092651,0.9656807389327273,93,linear,whole_base_sequence,nan,0,2,0.0,0.0,0.0,-0.03,-0.08,0.01,2000,whole_base_sequence,True,True
