geometry,motion,azimuth_noise_std_deg,elevation_noise_std_deg,delivery_schedule,sequence_index,base_seed,seed_scheme,truth_seed,bearing_noise_seed,delivery_seed,truth_provenance,bearing_noise_provenance,delivery_provenance,independent_unit,time_samples_within_sequence_are_dependent,tangent_frame,method,dependent_publication_count,valid_publication_count,initialization_succeeded,time_to_first_estimate_s,final_valid,final_failure_reason,failure_reason_counts,dependent_time_position_rmse_m,dependent_time_position_p95_m,dependent_time_velocity_rmse_mps,dependent_time_velocity_p95_mps,final_position_error_m,final_velocity_error_mps,final_state_nees,final_state_95_coverage,mean_measurement_nis,measurement_nis_95_coverage_fraction,total_runtime_s,mean_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue
informative,uniform_oblique,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",13771192240400496778,14729339670874728388,12538018470491353032,s7cc1:20260908:6:0:truth,s7cc1:20260908:6:0:bearing_noise,s7cc1:20260908:6:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.1109775971420562,0.13375719001148811,0.06734633174529522,0.0966064538771987,0.07209245284317126,0.02435969299719786,6.5294454279613525,True,3.345671320476128,0.7777777777777778,0.04042649999973946,0.0005149999997229315,0.0,2.910360150424784e-05
informative,uniform_oblique,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",13771192240400496778,14729339670874728388,12538018470491353032,s7cc1:20260908:6:0:truth,s7cc1:20260908:6:0:bearing_noise,s7cc1:20260908:6:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",0.27945162856734507,0.6227474779693465,0.465157045060583,1.089068933908349,0.07220806138521892,0.024377212965798697,6.537606541469348,True,nan,nan,0.7163602999971772,nan,0.0,2.9115857856166594e-05
informative,uniform_oblique,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",13771192240400496778,14729339670874728388,12538018470491353032,s7cc1:20260908:6:0:truth,s7cc1:20260908:6:0:bearing_noise,s7cc1:20260908:6:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.23401097293161216,0.3217676080336861,0.09852698447036475,0.09852698447036475,0.32854154014681736,0.09852698447036475,7.088897610069975,True,nan,nan,0.03422050000517629,nan,1.734723475976807e-18,3.836743464961991e-05
informative,uniform_oblique,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",13771192240400496778,14729339670874728388,12538018470491353032,s7cc1:20260908:6:0:truth,s7cc1:20260908:6:0:bearing_noise,s7cc1:20260908:6:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.07220806138521892,0.07220806138521892,0.024377212965798697,0.024377212965798697,0.07220806138521892,0.024377212965798697,6.537606541469348,True,nan,nan,0.08040850000179489,nan,0.0,2.9115857856166594e-05
informative,uniform_oblique,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",6111884985419817133,16026498414024175388,10911444989971223765,s7cc1:20260908:6:1:truth,s7cc1:20260908:6:1:bearing_noise,s7cc1:20260908:6:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.10578391820546254,0.14514456753387056,0.0740906908543813,0.12625357107987337,0.09540978192712894,0.02716987491825318,10.584448284133014,True,2.827277587172155,0.8888888888888888,0.0504798000001756,0.000513477778844794,0.0,2.8049715874884815e-05
informative,uniform_oblique,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",6111884985419817133,16026498414024175388,10911444989971223765,s7cc1:20260908:6:1:truth,s7cc1:20260908:6:1:bearing_noise,s7cc1:20260908:6:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",0.20127761807379563,0.3910695548133357,0.28137575955913025,0.6778176828612463,0.09545159960349285,0.027183971437944682,10.586448239043833,True,nan,nan,0.7185057999995479,nan,0.0,2.803588440543177e-05
informative,uniform_oblique,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",6111884985419817133,16026498414024175388,10911444989971223765,s7cc1:20260908:6:1:truth,s7cc1:20260908:6:1:bearing_noise,s7cc1:20260908:6:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.2767078920713969,0.3877950450785008,0.12537879456168055,0.12537879456168055,0.39644873008252407,0.12537879456168055,7.029346024173964,True,nan,nan,0.04425959999207407,nan,8.673617379884035e-19,3.7012606373202264e-05
informative,uniform_oblique,0.03,0.05,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",6111884985419817133,16026498414024175388,10911444989971223765,s7cc1:20260908:6:1:truth,s7cc1:20260908:6:1:bearing_noise,s7cc1:20260908:6:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.09545159960349285,0.09545159960349285,0.027183971437944682,0.027183971437944682,0.09545159960349285,0.027183971437944682,10.586448239043833,True,nan,nan,0.08122419999926933,nan,0.0,2.803588440543177e-05
informative,uniform_oblique,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",7002582745101296225,17519389251993900667,5653003689146949726,s7cc1:20260908:6:2:truth,s7cc1:20260908:6:2:bearing_noise,s7cc1:20260908:6:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.0941619323787931,0.13863358852545124,0.0613327145570393,0.09857405111017803,0.07549857773102366,0.03324705828047508,4.64478884680219,True,2.77802610281215,0.7777777777777778,0.053011300005891826,0.0005576666662818752,0.0,3.065707558946874e-05
informative,uniform_oblique,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",7002582745101296225,17519389251993900667,5653003689146949726,s7cc1:20260908:6:2:truth,s7cc1:20260908:6:2:bearing_noise,s7cc1:20260908:6:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",0.222960911955394,0.4503890872719828,0.2896445174725671,0.693492711702168,0.07538649005151943,0.033205348438175956,4.6384775447664275,True,nan,nan,0.7427989999960118,nan,0.0,3.065878966593429e-05
informative,uniform_oblique,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",7002582745101296225,17519389251993900667,5653003689146949726,s7cc1:20260908:6:2:truth,s7cc1:20260908:6:2:bearing_noise,s7cc1:20260908:6:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.11704284760414232,0.16952839411218074,0.061461769029954975,0.06146176902995498,0.17374939452466842,0.06146176902995498,3.183659908449859,True,nan,nan,0.046337199990375666,nan,1.734723475976807e-18,4.033706701193264e-05
informative,uniform_oblique,0.03,0.05,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",7002582745101296225,17519389251993900667,5653003689146949726,s7cc1:20260908:6:2:truth,s7cc1:20260908:6:2:bearing_noise,s7cc1:20260908:6:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.07538649005151943,0.07538649005151943,0.033205348438175956,0.033205348438175956,0.07538649005151943,0.033205348438175956,4.6384775447664275,True,nan,nan,0.09684500000003027,nan,0.0,3.065878966593429e-05
informative,uniform_oblique,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4207945213095362442,13047987239910748533,7248845469912179933,s7cc1:20260908:6:3:truth,s7cc1:20260908:6:3:bearing_noise,s7cc1:20260908:6:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.101086682315364,0.16884141500388788,0.07161799073605112,0.14229681341386693,0.07741101972186601,0.023560345412349575,5.844970293733903,True,3.878338136617375,0.7777777777777778,0.04108009999617934,0.0005205000003722186,0.0,2.8283457536088538e-05
informative,uniform_oblique,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4207945213095362442,13047987239910748533,7248845469912179933,s7cc1:20260908:6:3:truth,s7cc1:20260908:6:3:bearing_noise,s7cc1:20260908:6:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",0.333573162997642,0.6986494499902114,0.4932112120211562,1.2397638813141416,0.07744933530767448,0.023592559169145277,5.863418309063941,True,nan,nan,0.690611899986834,nan,0.0,2.8267180805397485e-05
informative,uniform_oblique,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4207945213095362442,13047987239910748533,7248845469912179933,s7cc1:20260908:6:3:truth,s7cc1:20260908:6:3:bearing_noise,s7cc1:20260908:6:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.42399736538899985,0.5796604526305736,0.17187068941941044,0.17187068941941047,0.5915570259160012,0.17187068941941047,9.159492978736393,True,nan,nan,0.03466500001013628,nan,1.734723475976807e-18,3.726953217483122e-05
informative,uniform_oblique,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4207945213095362442,13047987239910748533,7248845469912179933,s7cc1:20260908:6:3:truth,s7cc1:20260908:6:3:bearing_noise,s7cc1:20260908:6:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.07744933530767448,0.07744933530767448,0.023592559169145277,0.023592559169145277,0.07744933530767448,0.023592559169145277,5.863418309063941,True,nan,nan,0.08216769999853568,nan,0.0,2.8267180805397485e-05
informative,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4146497676765567255,15582143663365293145,16334119030693941266,s7cc1:20260908:7:0:truth,s7cc1:20260908:7:0:bearing_noise,s7cc1:20260908:7:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,0.8371812011884292,True,,"{""not_initialized"": 5}",0.08410145699106372,0.13255652202327134,0.05991033370741697,0.11499564718415155,0.05555269536146941,0.019131849761661004,2.008809617565459,True,2.054183079121051,0.8888888888888888,0.04318810000040685,0.0005156666662110689,0.0,2.517400683475491e-05
informative,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4146497676765567255,15582143663365293145,16334119030693941266,s7cc1:20260908:7:0:truth,s7cc1:20260908:7:0:bearing_noise,s7cc1:20260908:7:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.36522445990947827,True,,"{""insufficient_measurements"": 2}",0.15265531665188972,0.31258094586292234,0.15126300249986716,0.3425981624705995,0.055616126351888506,0.019174580520374258,2.0116970355476864,True,nan,nan,0.6964014999975916,nan,0.0,2.5182138510546908e-05
informative,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4146497676765567255,15582143663365293145,16334119030693941266,s7cc1:20260908:7:0:truth,s7cc1:20260908:7:0:bearing_noise,s7cc1:20260908:7:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,0.8371812011884292,True,,"{""not_initialized"": 5}",0.2969026070021478,0.41148061065814473,0.12172773593610968,0.12172773593610968,0.42538798268702177,0.12172773593610968,2.9199620454072193,True,nan,nan,0.036881300002278294,nan,1.734723475976807e-18,3.40436065622027e-05
informative,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",4146497676765567255,15582143663365293145,16334119030693941266,s7cc1:20260908:7:0:truth,s7cc1:20260908:7:0:bearing_noise,s7cc1:20260908:7:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.3940624003062094,True,,{},0.055616126351888506,0.055616126351888506,0.019174580520374258,0.019174580520374258,0.055616126351888506,0.019174580520374258,2.0116970355476864,True,nan,nan,0.07490089999919292,nan,0.0,2.5182138510546908e-05
informative,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",9649855840138183830,6000861037755439574,813572288907038153,s7cc1:20260908:7:1:truth,s7cc1:20260908:7:1:bearing_noise,s7cc1:20260908:7:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.0484244909982536,True,,"{""not_initialized"": 5}",0.08822362086885881,0.11749706756736808,0.04977930129189128,0.07303677336487233,0.07521560873464918,0.031185209941831504,8.087356684359806,True,1.4351563192698429,1.0,0.03916729999764357,0.0005130777774158762,0.0,2.466883117389153e-05
informative,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",9649855840138183830,6000861037755439574,813572288907038153,s7cc1:20260908:7:1:truth,s7cc1:20260908:7:1:bearing_noise,s7cc1:20260908:7:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.10699876170442235,True,,"{""insufficient_measurements"": 2}",0.3276530944633802,0.7845896639773331,0.5350842051590924,1.208878477906186,0.07520539693485609,0.031186400483702043,8.086056953623252,True,nan,nan,0.7251667000018642,nan,0.0,2.4655165577912916e-05
informative,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",9649855840138183830,6000861037755439574,813572288907038153,s7cc1:20260908:7:1:truth,s7cc1:20260908:7:1:bearing_noise,s7cc1:20260908:7:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.0484244909982536,True,,"{""not_initialized"": 5}",0.09887883434368008,0.12240123402901612,0.02739582296823659,0.027395822968236585,0.12521888467791115,0.027395822968236585,5.915116834989941,True,nan,nan,0.03286380001009093,nan,3.469446951953614e-18,3.3524422789266006e-05
informative,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",9649855840138183830,6000861037755439574,813572288907038153,s7cc1:20260908:7:1:truth,s7cc1:20260908:7:1:bearing_noise,s7cc1:20260908:7:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.5656331012298184,True,,{},0.07520539693485609,0.07520539693485609,0.031186400483702043,0.031186400483702043,0.07520539693485609,0.031186400483702043,8.086056953623252,True,nan,nan,0.07589009999719565,nan,0.0,2.4655165577912916e-05
informative,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17195602656065776756,2458430943145552267,17519921652512862601,s7cc1:20260908:7:2:truth,s7cc1:20260908:7:2:bearing_noise,s7cc1:20260908:7:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.1779636610114048,True,,"{""not_initialized"": 5}",0.0635085041289423,0.07836114202543631,0.03948384621169228,0.059231848204725955,0.047631471544954646,0.019556694522718476,3.785061175007002,True,0.8232564210756621,1.0,0.0449084999927436,0.0006053777776994846,0.0,2.4229704074839654e-05
informative,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17195602656065776756,2458430943145552267,17519921652512862601,s7cc1:20260908:7:2:truth,s7cc1:20260908:7:2:bearing_noise,s7cc1:20260908:7:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.4590991041304444,True,,"{""insufficient_measurements"": 2}",0.6526186498334858,1.5351539708193258,0.9119094144868068,1.9737781157092606,0.04758997608923942,0.01953913865896266,3.7841880296790302,True,nan,nan,0.7645513999996183,nan,0.0,2.4227041280697167e-05
informative,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17195602656065776756,2458430943145552267,17519921652512862601,s7cc1:20260908:7:2:truth,s7cc1:20260908:7:2:bearing_noise,s7cc1:20260908:7:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.1779636610114048,True,,"{""not_initialized"": 5}",0.14906155111610994,0.2095096034819735,0.06806697287267707,0.06806697287267707,0.21384931158884454,0.06806697287267707,1.843334908319842,True,nan,nan,0.03774870000052033,nan,1.734723475976807e-18,3.273595396670113e-05
informative,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17195602656065776756,2458430943145552267,17519921652512862601,s7cc1:20260908:7:2:truth,s7cc1:20260908:7:2:bearing_noise,s7cc1:20260908:7:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.5786126767102733,True,,{},0.04758997608923942,0.04758997608923942,0.01953913865896266,0.01953913865896266,0.04758997608923942,0.01953913865896266,3.7841880296790302,True,nan,nan,0.11599570000180393,nan,0.0,2.4227041280697167e-05
informative,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17422394623589949406,16972889536780538757,7737520131988008844,s7cc1:20260908:7:3:truth,s7cc1:20260908:7:3:bearing_noise,s7cc1:20260908:7:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,0.9134651050258191,True,,"{""not_initialized"": 5}",0.0881304192266215,0.12834587957359553,0.053032260510250284,0.07487195037008212,0.08403902493151522,0.03431317815581545,7.38422785086902,True,2.2115341307497007,1.0,0.05112969999390771,0.0005367777784057478,0.0,2.1366617800798612e-05
informative,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17422394623589949406,16972889536780538757,7737520131988008844,s7cc1:20260908:7:3:truth,s7cc1:20260908:7:3:bearing_noise,s7cc1:20260908:7:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.1851646971794092,True,,"{""insufficient_measurements"": 2}",0.3236759686252588,0.5884934488210491,0.5715739069267683,0.927435935039213,0.08401158866639144,0.03429797326357078,7.387480979115524,True,nan,nan,0.7373621999977331,nan,0.0,2.1363382970894138e-05
informative,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17422394623589949406,16972889536780538757,7737520131988008844,s7cc1:20260908:7:3:truth,s7cc1:20260908:7:3:bearing_noise,s7cc1:20260908:7:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,0.9134651050258191,True,,"{""not_initialized"": 5}",0.19401655502800566,0.2797475154697705,0.08664565742003297,0.08664565742003297,0.28510858505821995,0.08664565742003297,4.65648513376192,True,nan,nan,0.04467250001107459,nan,1.734723475976807e-18,2.9465087947140086e-05
informative,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17422394623589949406,16972889536780538757,7737520131988008844,s7cc1:20260908:7:3:truth,s7cc1:20260908:7:3:bearing_noise,s7cc1:20260908:7:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.5983095663862157,True,,{},0.08401158866639144,0.08401158866639144,0.03429797326357078,0.03429797326357078,0.08401158866639144,0.03429797326357078,7.387480979115524,True,nan,nan,0.0883073000004515,nan,0.0,2.1363382970894138e-05
informative,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8014435679517383044,4429358624337946171,2609110000502721280,s7cc1:20260908:8:0:truth,s7cc1:20260908:8:0:bearing_noise,s7cc1:20260908:8:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.20956671017592318,0.3154397933696651,0.1626696111836679,0.2638782160108071,0.09110604294795023,0.030147880003642814,1.4413411892515315,True,1.666926324829018,1.0,0.03871480000088923,0.0005571222221381807,0.0,0.00030561531499902103
informative,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8014435679517383044,4429358624337946171,2609110000502721280,s7cc1:20260908:8:0:truth,s7cc1:20260908:8:0:bearing_noise,s7cc1:20260908:8:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",0.5562088144390448,0.934932990209812,1.2467262708169407,1.9835439407705442,0.0916076962490563,0.030139486172996877,1.4457293992339115,True,nan,nan,0.7271242000024358,nan,0.0,0.0003055376484901434
informative,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8014435679517383044,4429358624337946171,2609110000502721280,s7cc1:20260908:8:0:truth,s7cc1:20260908:8:0:bearing_noise,s7cc1:20260908:8:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.7175731980325508,0.982682090092835,0.2983204809248428,0.2983204809248428,1.0031398757422778,0.2983204809248428,2.9950700847223826,True,nan,nan,0.032059699999081204,nan,2.7755575615628914e-17,0.0004029773144820728
informative,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8014435679517383044,4429358624337946171,2609110000502721280,s7cc1:20260908:8:0:truth,s7cc1:20260908:8:0:bearing_noise,s7cc1:20260908:8:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.0916076962490563,0.0916076962490563,0.030139486172996877,0.030139486172996877,0.0916076962490563,0.030139486172996877,1.4457293992339115,True,nan,nan,0.08069099999920581,nan,0.0,0.0003055376484901434
informative,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10968064816139266064,6851225215162237286,8621008012440308343,s7cc1:20260908:8:1:truth,s7cc1:20260908:8:1:bearing_noise,s7cc1:20260908:8:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.3658749716834593,0.5719621908996481,0.2804801542257497,0.5429992173332684,0.11496852249810348,0.010575503652129968,5.310918564463241,True,2.3500493166101304,1.0,0.037167099995713215,0.0005796666668579241,0.0,0.00031922702111760885
informative,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10968064816139266064,6851225215162237286,8621008012440308343,s7cc1:20260908:8:1:truth,s7cc1:20260908:8:1:bearing_noise,s7cc1:20260908:8:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",1.3808368287813075,3.3423751572293563,2.599561460889197,5.8744044166774145,0.11474643961312801,0.010500057108780334,5.255762547514617,True,nan,nan,0.7122864999982994,nan,0.0,0.00031906027096617926
informative,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10968064816139266064,6851225215162237286,8621008012440308343,s7cc1:20260908:8:1:truth,s7cc1:20260908:8:1:bearing_noise,s7cc1:20260908:8:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",1.5212430701850754,2.1001160865090887,0.643118872221628,0.643118872221628,2.1446301297454937,0.643118872221628,7.382669166886977,True,nan,nan,0.030158800014760345,nan,1.3877787807814457e-17,0.0004217128366126209
informative,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10968064816139266064,6851225215162237286,8621008012440308343,s7cc1:20260908:8:1:truth,s7cc1:20260908:8:1:bearing_noise,s7cc1:20260908:8:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.11474643961312801,0.11474643961312801,0.010500057108780334,0.010500057108780334,0.11474643961312801,0.010500057108780334,5.255762547514617,True,nan,nan,0.0792894999976852,nan,0.0,0.00031906027096617926
informative,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",839938091195133676,11865808694024709765,12650629638577420678,s7cc1:20260908:8:2:truth,s7cc1:20260908:8:2:bearing_noise,s7cc1:20260908:8:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.18379052947207694,0.2779872834385139,0.1670263004513863,0.258773474765935,0.1349818723311377,0.056890358822956205,5.46513371676089,True,1.187580460289115,1.0,0.04011259999970207,0.0005127555555696341,0.0,0.00031776507567014573
informative,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",839938091195133676,11865808694024709765,12650629638577420678,s7cc1:20260908:8:2:truth,s7cc1:20260908:8:2:bearing_noise,s7cc1:20260908:8:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",0.5408849433523809,0.9868388726944237,1.1521129937681458,2.0433841646313375,0.13490209487094004,0.05693481576272634,5.472989284732896,True,nan,nan,0.651036400009616,nan,0.0,0.0003179542351874181
informative,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",839938091195133676,11865808694024709765,12650629638577420678,s7cc1:20260908:8:2:truth,s7cc1:20260908:8:2:bearing_noise,s7cc1:20260908:8:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.35358693541139447,0.530074957123946,0.22011284419725258,0.2201128441972526,0.5450409895196178,0.2201128441972526,4.342718472006478,True,nan,nan,0.03395489999093115,nan,1.3877787807814457e-17,0.0004191544180399666
informative,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",839938091195133676,11865808694024709765,12650629638577420678,s7cc1:20260908:8:2:truth,s7cc1:20260908:8:2:bearing_noise,s7cc1:20260908:8:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.13490209487094004,0.13490209487094004,0.05693481576272634,0.05693481576272634,0.13490209487094004,0.05693481576272634,5.472989284732896,True,nan,nan,0.08865969999897061,nan,0.0,0.0003179542351874181
informative,uniform_oblique,0.1,0.18,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",13825281356780568698,9661459252106898027,10483145086914194628,s7cc1:20260908:8:3:truth,s7cc1:20260908:8:3:bearing_noise,s7cc1:20260908:8:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.22169301977660316,0.35838078230529924,0.14150940132263812,0.2669890644347437,0.14832275642334727,0.06570439802245993,2.4698894128320843,True,0.8356077037944133,1.0,0.044491199994808994,0.0005915555553252085,0.0,0.0003045106787340423
informative,uniform_oblique,0.1,0.18,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",13825281356780568698,9661459252106898027,10483145086914194628,s7cc1:20260908:8:3:truth,s7cc1:20260908:8:3:bearing_noise,s7cc1:20260908:8:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,13,True,0.30800000000000005,True,,"{""insufficient_measurements"": 2}",2.006043446531758,4.166968036192403,2.5999565673632796,6.003062209059044,0.14780223459784866,0.0655026235001227,2.471140696170907,True,nan,nan,0.7059737999916251,nan,0.0,0.00030494772702741756
