geometry,profile,method,is_causal,evaluation_time_s,independent_sequence_count,valid_count,invalid_count,valid_fraction,valid_fraction_ci95_low,valid_fraction_ci95_high,successful_initialization_count,successful_initialization_fraction,successful_initialization_fraction_ci95_low,successful_initialization_fraction_ci95_high,failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,state_95_covered_count,p95_method,independent_unit,mean_state_nees,state_nees_p95,state_nees_dof,pre_update_nis_defined_count,pre_update_nis_undefined_count,mean_pre_update_nis,pre_update_nis_p95,pre_update_nis_95_coverage_fraction,pre_update_nis_dof,nis_samples_within_sequence_are_dependent,mean_total_runtime_s,mean_measurement_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue,median_covariance_condition_number,maximum_covariance_condition_number,maximum_available_timestamp_used_s,epochs_within_sequence_are_dependent,profiles_within_base_block_are_paired,observation_model_is_gaussian,mean_potential_event_count,minimum_potential_event_count,maximum_potential_event_count,mean_profile_delivered_event_count,minimum_profile_delivered_event_count,maximum_profile_delivered_event_count,mean_profile_lost_event_count,minimum_profile_lost_event_count,maximum_profile_lost_event_count,mean_causally_available_event_count,minimum_causally_available_event_count,maximum_causally_available_event_count,mean_method_used_event_count,minimum_method_used_event_count,maximum_method_used_event_count,mean_method_initialization_event_count,minimum_method_initialization_event_count,maximum_method_initialization_event_count,mean_method_update_event_count,minimum_method_update_event_count,maximum_method_update_event_count,mean_method_rejected_event_count,minimum_method_rejected_event_count,maximum_method_rejected_event_count,mean_stream_quarantined_event_count,minimum_stream_quarantined_event_count,maximum_stream_quarantined_event_count,mean_method_remaining_unprocessed_available_count,minimum_method_remaining_unprocessed_available_count,maximum_method_remaining_unprocessed_available_count
informative,all_station_gap,causal_prefix_batch,True,0.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""insufficient_measurements"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,4.540599911706522e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,0.5,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""insufficient_measurements"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.442199958954006e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,1.0,100,11,89,0.11,0.06254196357064568,0.18631296503080313,11,0.11,0.06254196357064568,0.18631296503080313,"{""insufficient_measurements"": 89}",5.01018644396092,6.973360070392557,10.357899776019337,14.936422463112278,11,100,1.0,0.7411670330319684,1.0,0.11,0.06254196357064568,0.18631296503080313,11,linear,whole_base_sequence,5.2943709493015145,10.699772305639978,6,0,0,nan,nan,nan,2,True,0.002520626000186894,0.0,0.0,0.06645535488864034,3019.3587910002457,4510.252227945805,0.9967749566603704,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,1.73,0,3,1.73,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,1.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},13.303255718567607,27.419159816265687,13.947731617756364,28.87590205445891,100,100,0.95,0.8882495307680808,0.9784563208456319,0.95,0.8882495307680808,0.9784563208456319,95,linear,whole_base_sequence,5.934861291024157,12.541280053852425,6,0,0,nan,nan,nan,2,True,0.029650406001892407,0.0,0.0,0.04071550337288358,6849.39347805133,17550.48158077679,1.4913231439540178,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,3.26,3,4,3.26,3,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,10.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6509661498325422,1.1246179318678386,0.09404570850366117,0.16451935197124712,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.776777269882868,11.28088440874777,6,0,0,nan,nan,nan,2,True,0.17419324900052743,0.0,0.0,0.00032139848341994207,1006.0028815203772,1430.1375370970566,9.997820068562422,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,19.66,19,20,19.66,19,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,10.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6691405924944809,1.074214165335848,0.0898484606094738,0.14367193223826133,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.948004242370248,11.67982613005546,6,0,0,nan,nan,nan,2,True,0.18293634200002998,0.0,0.0,0.00028473399176136136,1140.551893272984,1523.115797123657,10.498689429034023,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,21.03,20,22,21.03,20,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,11.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6544070167333502,1.2255063430625512,0.08569060453147578,0.14099503282264636,100,100,0.93,0.8625048526092651,0.9656807389327273,0.93,0.8625048526092651,0.9656807389327273,93,linear,whole_base_sequence,6.089176185050283,13.03918162847725,6,0,0,nan,nan,nan,2,True,0.19915191000007326,0.0,0.0,0.00025311342807651544,1152.4517699041533,1484.3257574526594,10.914528266618438,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,23.0,23,23,23.0,23,23,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,11.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6574435144779793,1.186268074554909,0.08102761601675965,0.13576907177214062,100,100,0.94,0.8752318455410406,0.9722138760368118,0.94,0.8752318455410406,0.9722138760368118,94,linear,whole_base_sequence,6.173031553090758,13.027492480683748,6,0,0,nan,nan,nan,2,True,0.21691708899947115,0.0,0.0,0.0002261825539559116,1267.2714196257746,1619.5047098193502,11.491029988443925,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,25.23,24,26,25.23,24,26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,12.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6841494711167012,1.1838737231734808,0.07965703960230633,0.1357104382881312,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,6.224978177763652,12.003549404572638,6,0,0,nan,nan,nan,2,True,0.22375382499856641,0.0,0.0,0.0002030565306341058,1378.7087193195916,1713.2331140341535,11.99510352738712,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,26.5,26,28,26.5,26,28,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.6731934329872957,1.1943608344340009,0.07553785234275055,0.13447269916600815,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,90,linear,whole_base_sequence,6.4717580039659754,13.710067540077516,6,0,0,nan,nan,nan,2,True,0.2518627510013175,0.0,0.0,0.00018318676327987206,1427.4652673319656,1825.9676226531496,12.495613482491581,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,28.95,28,29,28.95,28,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.8082232293369701,1.421061851525715,0.07559187327658111,0.13447269916350646,100,100,0.9,0.8256343384950865,0.9447708629393249,0.9,0.8256343384950865,0.9447708629393249,90,linear,whole_base_sequence,6.459798062041909,13.710067541412922,6,0,0,nan,nan,nan,2,True,0.2479037750005955,0.0,0.0,0.00012551904480311937,2981.007792146417,3778.659292621592,12.518057268766759,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,29.0,29,29,29.0,29,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,2.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.701475029059108,2.923661850142661,1.3776767981425386,2.485935000091907,100,100,0.96,0.9016292856411208,0.9843366960084523,0.96,0.9016292856411208,0.9843366960084523,96,linear,whole_base_sequence,5.988701962706906,12.348891150578286,6,0,0,nan,nan,nan,2,True,0.056662918998335955,0.0,0.0,0.017985419409253366,87.9990000057943,211.6019549000408,1.9921621128694267,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,5.65,5,6,5.65,5,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,2.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.4200579491648566,2.3520627764671374,0.8889881619670486,1.5536926965439608,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.42903076394834,10.509884395513962,6,0,0,nan,nan,nan,2,True,0.07049173299979884,0.0,0.0,0.010571011901861015,138.445085976126,255.56364381928339,2.499678560387105,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,7.08,6,8,7.08,6,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,3.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.077607863863991,1.784079484884649,0.5779330514254397,0.9096626961857324,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114840333016,9.880998803014913,6,0,0,nan,nan,nan,2,True,0.085576133998984,0.0,0.0,0.006433187429260497,122.96234211812497,144.11077648312005,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,3.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.3501028330163356,2.1940472396352155,0.5779330518358182,0.9096626961785945,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114844867914,9.88099880286104,6,0,0,nan,nan,nan,2,True,0.08411134999943898,0.0,0.0,0.0043310989220983215,266.47560402806346,311.90857319247675,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,4.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.628287417430195,2.6882224416296507,0.577933051577255,0.9096626961521229,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114840660791,9.880998828911844,6,0,0,nan,nan,nan,2,True,0.08496500500215916,0.0,0.0,0.0030702500747696385,522.1825370873719,610.7649504004323,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,4.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.9096767980953975,3.181608369599438,0.577933051545545,0.9096626961785983,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114844242325,9.880998828904016,6,0,0,nan,nan,nan,2,True,0.08367133199993987,0.0,0.0,0.0022719038138487267,941.8562971898467,1100.8810025822854,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,5.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},2.193037696014859,3.6277704888988347,0.5779330512408875,0.9096626961521198,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114840346786,9.880998827554627,6,0,0,nan,nan,nan,2,True,0.08253065900004003,0.0,0.0,0.001741000460522321,1588.275518955419,1854.7840378221517,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,5.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},2.4776937890575637,4.038060563867811,0.5779330515046025,0.9096627058339469,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114838443715,9.880998799880986,6,0,0,nan,nan,nan,2,True,0.08668201299966313,0.0,0.0,0.0013727824675804413,2534.8851261390146,2957.3345233349237,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,6.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},2.7632448305121295,4.447980583041754,0.5779330515385548,0.9096626961857486,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114843195429,9.880998825865287,6,0,0,nan,nan,nan,2,True,0.08572827499912819,0.0,0.0,0.0011081611896463649,3865.2224521996836,4505.728392860325,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,6.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},3.0494394200849975,4.863830118456909,0.5779330514897694,0.9096626961857519,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114842616405,9.880998825797448,6,0,0,nan,nan,nan,2,True,0.08602162400056841,0.0,0.0,0.0009121995491346047,5673.777849644203,6609.497888130648,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,7.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},3.336111939093702,5.348587866157327,0.5779330516126099,0.9096626961521121,100,100,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,99,linear,whole_base_sequence,5.362114845397044,9.88099882891576,6,0,0,nan,nan,nan,2,True,0.0864657269991585,0.0,0.0,0.0007633417898943543,8065.707511851712,9390.511896022803,2.903590347337971,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,7.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},2.015981676734301,4.7224414252712235,0.32777680155231825,0.7423096635299853,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.72970857850031,10.782201736842783,6,0,0,nan,nan,nan,2,True,0.10010470100009115,0.0,0.0,0.000647971849191147,6012.667733155869,11868.498326907242,7.4995130582785885,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,10.37,9,11,10.37,9,11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,8.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},1.1126453573554635,2.025038134756851,0.17511823028099585,0.29679557230613024,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.755120314280291,11.096140178627534,6,0,0,nan,nan,nan,2,True,0.10916706599993631,0.0,0.0,0.0005549301901509364,1650.8090347836132,2196.821840886165,7.999775122098295,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,11.56,11,13,11.56,11,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,8.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.8438945620399629,1.4928641252031292,0.1323923135479164,0.22774152735966788,100,100,0.98,0.929988209271456,0.9944980324498376,0.98,0.929988209271456,0.9944980324498376,98,linear,whole_base_sequence,5.982188881920628,11.094530778992636,6,0,0,nan,nan,nan,2,True,0.12565419300139183,0.0,0.0,0.00047943128518941673,1022.1186386678003,1573.88942972557,8.493488506780311,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,13.94,13,14,13.94,13,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,9.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7685866731284448,1.1925872298998625,0.11527458569472539,0.18171422353337555,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,6.128059943247922,11.286686970384842,6,0,0,nan,nan,nan,2,True,0.14146406400046543,0.0,0.0,0.0004167228595513066,1071.3394361156788,1490.669424757751,8.999999142164,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,15.84,14,17,15.84,14,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,9.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},0.7241599367301649,1.1915840610246313,0.10469431295418133,0.18114407885380374,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.927981983278337,11.631978713860768,6,0,0,nan,nan,nan,2,True,0.15286976300063543,0.0,0.0,0.0003648457862365774,1022.1573852288434,1352.694545811327,9.499376430636863,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,17.29,17,18,17.29,17,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,initial_batch_no_updates,True,0.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.4650004343129696e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,initial_batch_no_updates,True,0.5,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.9999980577267707e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,initial_batch_no_updates,True,1.0,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.1549995290115476e-06,0.0,nan,nan,nan,nan,0.9967749566603704,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,1.73,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.73,0,3
informative,all_station_gap,initial_batch_no_updates,True,1.5,100,0,100,0.0,0.0,0.03699349820698568,0,0.0,0.0,0.03699349820698568,"{""not_initialized"": 100}",nan,nan,nan,nan,0,100,nan,nan,nan,0.0,0.0,0.03699349820698568,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.3659982727840545e-06,0.0,nan,nan,nan,nan,1.4913231439540178,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,3.26,3,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.26,3,4
informative,all_station_gap,initial_batch_no_updates,True,10.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},10.861278889690754,18.21553494088657,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.821314214932674,11.287952846422987,6,0,0,nan,nan,nan,2,True,0.00013552100019296632,0.0,0.0,0.00046031999011404527,118069.25716806686,137835.50914665163,9.997820068562422,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,19.66,19,20,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,13.66,13,14
informative,all_station_gap,initial_batch_no_updates,True,10.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},11.455915890364112,19.230624132787312,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.8213142149326575,11.287952846422945,6,0,0,nan,nan,nan,2,True,0.00014316299901111053,0.0,0.0,0.0004137863438894294,145957.01775715547,170346.39713991954,10.498689429034023,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,21.03,20,22,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,15.03,14,16
informative,all_station_gap,initial_batch_no_updates,True,11.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},12.050608411720617,20.24574025283856,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.8213142149326345,11.287952846422973,6,0,0,nan,nan,nan,2,True,0.00013894599775085225,0.0,0.0,0.00037394355219500853,178538.72914188507,208322.0841304347,10.914528266618438,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,23.0,23,23,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,17.0,17,17
informative,all_station_gap,initial_batch_no_updates,True,11.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},12.645348620589555,21.260879441936076,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.8213142149326655,11.287952846422975,6,0,0,nan,nan,nan,2,True,0.00013958999974420294,0.0,0.0,0.00033957185903176184,216307.79986360986,252345.72315672823,11.491029988443925,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,25.23,24,26,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,19.23,18,20
informative,all_station_gap,initial_batch_no_updates,True,12.0,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},13.240130090672839,22.27603854471602,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.821314214932657,11.287952846422955,6,0,0,nan,nan,nan,2,True,0.00013984500052174553,0.0,0.0,0.0003097164837799895,259776.0848580286,303030.15733115707,11.99510352738712,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,26.5,26,28,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,20.5,20,22
informative,all_station_gap,initial_batch_no_updates,True,12.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},13.834947500359887,23.291214956141864,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.8213142149326,11.287952846422996,6,0,0,nan,nan,nan,2,True,0.0001428239993401803,0.0,0.0,0.000283621622673563,309510.9117527153,361017.91981102404,12.495613482491581,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,28.95,28,29,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,22.95,22,23
informative,all_station_gap,initial_batch_no_updates,True,14.5,100,100,0,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,{},16.21449742661201,27.35205512827701,1.1903986206979118,2.0307151180509293,100,100,0.97,0.9154806357094724,0.9897454759759611,0.97,0.9154806357094724,0.9897454759759611,97,linear,whole_base_sequence,5.821314214932617,11.287952846422984,6,0,0,nan,nan,nan,2,True,0.0001407789989025332,0.0,0.0,0.00020635626581501511,583039.2383720782,679892.0687653986,12.518057268766759,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,29.0,29,29,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,23.0,23,23
informative,all_station_gap,initial_batch_no_updates,True,2.0,100,65,35,0.65,0.5525444329688796,0.7363575175690247,65,0.65,0.5525444329688796,0.7363575175690247,"{""not_initialized"": 35}",1.430381711186537,2.3808963863730868,1.2006704051416484,1.9543081185551046,65,100,0.9538461538461539,0.8728615273666118,0.9841801595864874,0.62,0.5220975529551107,0.7090240074752127,62,linear,whole_base_sequence,6.271923756877902,12.145299110377044,6,0,0,nan,nan,nan,2,True,8.868099917890504e-05,0.0,0.0,0.01798541940925372,83.95509041138862,94.62111772447165,1.9921621128694267,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,5.65,5,6,3.9,0,6,3.9,0,6,0.0,0,0,0.0,0,0,0.0,0,0,1.75,0,5
