study_type,configuration,geometry,motion,speed_mps,distance_m,frame_length,frame_duration_ms,signal_model,snr_db,nominal_snr_db,nominal_moving_snr_db,nominal_static_snr_db,expected_effective_moving_snr_db,expected_effective_static_snr_db,mean_effective_moving_snr_db,mean_effective_static_snr_db,effective_snr_definition,noise_standard_deviation,estimator_variant,trial_count,signal_seed,noise_seed,clean_signal_seed_scope,common_random_numbers,truth_definition,truth_reception_time_s,truth_emission_time_s,truth_azimuth_deg,truth_elevation_deg,moving_conditional_rmse_deg,moving_conditional_median_deg,moving_conditional_p95_deg,moving_conditional_p99_deg,moving_successful_trial_count,moving_unsuccessful_trial_count,moving_coverage,moving_failure_fraction,moving_boundary_hit_fraction,static_conditional_rmse_deg,static_conditional_median_deg,static_conditional_p95_deg,static_conditional_p99_deg,static_successful_trial_count,static_unsuccessful_trial_count,static_coverage,static_failure_fraction,static_boundary_hit_fraction,motion_induced_excess_rmse_deg,conditional_mean_along_track_angular_lag_deg,angular_lag_definition,doa_change_within_frame_deg,max_tdoa_change_within_frame_us,doppler_factor,runtime_accounting,gcc_frontend_pair_count,estimator_backend_pair_count,mean_moving_shared_gcc_frontend_runtime_s,mean_moving_estimator_backend_runtime_s,mean_moving_total_runtime_per_estimate_s,mean_static_shared_gcc_frontend_runtime_s,mean_static_estimator_backend_runtime_s,mean_static_total_runtime_per_estimate_s,independent_framewise_doa_not_tracking
paired_framewise_moving_source,square_recede_v30_R50_N256_deterministic_multisine_snr20,square,recede,30.0,50.0,256,5.333333333333333,deterministic_multisine,20.0,20.0,20.0,20.0,19.617055465385913,20.0,19.640099156995078,20.02304369160916,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.10163242991680628,all_6_equal_gcc_wls,20,1549728315,2749462205,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.8195283716985936,0.7771514459778159,1.1009597155448505,1.1011104477206641,20,0,1.0,0.0,0.0,0.4311526235449168,0.43865748550353384,0.5717202203325505,0.6097423480822511,20,0,1.0,0.0,0.0,0.3883757481536768,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0005899936095232761,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0010471300163771957,0.0009670250117778778,0.0020141550281550734,0.0009882150043267757,0.000970299995969981,0.0019585150002967566,True
paired_framewise_moving_source,square_recede_v30_R50_N256_deterministic_multisine_snr20,square,recede,30.0,50.0,256,5.333333333333333,deterministic_multisine,20.0,20.0,20.0,20.0,19.617055465385913,20.0,19.640099156995078,20.02304369160916,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.10163242991680628,equal_weight_srp_phat,20,1549728315,2749462205,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.8541201300142791,0.819971974279988,1.151074394945143,1.1578265638807073,20,0,1.0,0.0,0.0,0.40521063847220345,0.40280322357467313,0.5478780642151866,0.5803906540498779,20,0,1.0,0.0,0.0,0.44890949154207566,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0005899936095232761,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0010471300163771957,0.003931465017376468,0.004978595033753664,0.0009882150043267757,0.004086020000977441,0.005074235005304217,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr-6,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,-6.0,-6.0,-6.0,-6.0,-5.977234644645309,-6.000000000000001,-5.961878759170846,-5.984644114525539,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),2.0519076931936056,reference_3_gcc_wls,20,3139750995,635069218,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,1.6693011159602222,1.542021277340234,2.6603216113760153,2.983707570546042,20,0,1.0,0.0,0.0,1.2889116474688709,1.0846955131467346,2.061914295475108,2.190051951495804,20,0,1.0,0.0,0.0,0.38038946849135136,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.0011809799878392368,0.0010426750115584583,0.002223654999397695,0.001161979988683015,0.0010235900117550045,0.00218557000043802,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr-6,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,-6.0,-6.0,-6.0,-6.0,-5.977234644645309,-6.000000000000001,-5.961878759170846,-5.984644114525539,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),2.0519076931936056,all_6_equal_gcc_wls,20,3139750995,635069218,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,1.3161269765514245,1.0421794154262785,2.638921089031666,3.0708505454024047,20,0,1.0,0.0,0.0,1.06014369814349,0.9514844860970217,1.4899328393110636,1.7758657182940538,20,0,1.0,0.0,0.0,0.25598327840793456,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0011809799878392368,0.0009720700036268681,0.002153049991466105,0.001161979988683015,0.0009682800096925348,0.00213025999837555,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr-6,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,-6.0,-6.0,-6.0,-6.0,-5.977234644645309,-6.000000000000001,-5.961878759170846,-5.984644114525539,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),2.0519076931936056,equal_weight_srp_phat,20,3139750995,635069218,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,1.2938836891764163,1.0638721993245652,2.8222831655407994,2.8294393730486638,20,0,1.0,0.0,0.0,1.0876091801999057,1.0840117342823636,1.8171082141999155,1.9066953215277815,20,0,1.0,0.0,0.0,0.20627450897651056,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0011809799878392368,0.0038589850184507666,0.005039965006290004,0.001161979988683015,0.003761615016264841,0.004923595004947856,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr5,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,5.0,5.0,5.0,5.0,5.022765355354693,5.0,5.063904871078671,5.0411395157239784,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5783061619027077,reference_3_gcc_wls,20,3139750995,3010818520,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.3829512211906176,0.31868846392440875,0.5876301731802728,0.6450350461010468,20,0,1.0,0.0,0.0,0.32134967807284626,0.299521036082386,0.5096505490598519,0.510734578233159,20,0,1.0,0.0,0.0,0.06160154311777133,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.0011304299987386912,0.0010678800055757165,0.0021983100043144075,0.0011726850003469735,0.001038040005369112,0.0022107250057160853,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr5,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,5.0,5.0,5.0,5.0,5.022765355354693,5.0,5.063904871078671,5.0411395157239784,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5783061619027077,all_6_equal_gcc_wls,20,3139750995,3010818520,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.32366049568638977,0.26706208710559853,0.4882181227911422,0.5897327644162954,20,0,1.0,0.0,0.0,0.29823437962597205,0.26904788427920856,0.4742773663666256,0.47777670909732517,20,0,1.0,0.0,0.0,0.025426116060417725,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0011304299987386912,0.0009723900118842721,0.0021028200106229635,0.0011726850003469735,0.0009835450036916882,0.0021562300040386616,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr5,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,5.0,5.0,5.0,5.0,5.022765355354693,5.0,5.063904871078671,5.0411395157239784,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5783061619027077,equal_weight_srp_phat,20,3139750995,3010818520,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.32446420885280935,0.27897629896448234,0.4901694281261277,0.5815945514236309,20,0,1.0,0.0,0.0,0.2984874764663937,0.2759268579146026,0.46498029951578007,0.4742872360843184,20,0,1.0,0.0,0.0,0.02597673238641568,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0011304299987386912,0.004451555002015084,0.005581985000753775,0.0011726850003469735,0.004084470018278807,0.005257155018625781,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr20,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,20.0,20.0,20.0,20.0,20.022765355354693,20.0,20.05712232051787,20.034356965163177,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.10283899404102208,reference_3_gcc_wls,20,3139750995,3045327930,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.20455948567630364,0.20636570392641926,0.28098186042561946,0.30688692795994993,20,0,1.0,0.0,0.0,0.1402265882587974,0.13223015480182154,0.21600247784640067,0.23059505102613448,20,0,1.0,0.0,0.0,0.06433289741750622,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.001100045011844486,0.001023084996268153,0.002123130008112639,0.001093194994609803,0.00101680998923257,0.002110004983842373,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr20,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,20.0,20.0,20.0,20.0,20.022765355354693,20.0,20.05712232051787,20.034356965163177,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.10283899404102208,all_6_equal_gcc_wls,20,3139750995,3045327930,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.11339181746788768,0.09086773607522519,0.20291886383427915,0.21487833389252242,20,0,1.0,0.0,0.0,0.17727975533244458,0.16667654332366258,0.25191160544019897,0.26232989935061296,20,0,1.0,0.0,0.0,-0.0638879378645569,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.001100045011844486,0.0009799749881494791,0.002080019999993965,0.001093194994609803,0.0009732849837746471,0.0020664799783844503,True
paired_framewise_moving_source,square_recede_v30_R50_N512_random_broadband_snr20,square,recede,30.0,50.0,512,10.666666666666666,random_broadband,20.0,20.0,20.0,20.0,20.022765355354693,20.0,20.05712232051787,20.034356965163177,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.10283899404102208,equal_weight_srp_phat,20,3139750995,3045327930,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.11705031923308426,0.09636150710780073,0.22571550848055988,0.23508098509647754,20,0,1.0,0.0,0.0,0.17801421434938064,0.16829488532308406,0.2547850348597344,0.2655703205262274,20,0,1.0,0.0,0.0,-0.06096389511629638,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.001100045011844486,0.0039296049799304456,0.005029649991774932,0.001093194994609803,0.003679579996969551,0.004772774991579354,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr-6,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,-6.0,-6.0,-6.0,-6.0,-5.6688117053565215,-6.000000000000001,-5.62777361615278,-5.958961910796259,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),1.991840849726747,reference_3_gcc_wls,20,2662374117,3016643568,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,3.0093623703758468,2.6582395565677217,5.642630613283078,5.6611291508761985,20,0,1.0,0.0,0.0,2.4014623033277465,2.033509796727732,3.934040526774873,4.747041355094296,20,0,1.0,0.0,0.0,0.6079000670481003,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.0012441650032997131,0.001077095017535612,0.002321260020835325,0.0011618549935519696,0.0010659849969670177,0.0022278399905189873,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr-6,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,-6.0,-6.0,-6.0,-6.0,-5.6688117053565215,-6.000000000000001,-5.62777361615278,-5.958961910796259,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),1.991840849726747,all_6_equal_gcc_wls,20,2662374117,3016643568,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,2.7724750876743927,1.4883275100035602,5.9073116326113935,6.467728684738632,20,0,1.0,0.0,0.0,1.9705379012640512,1.6908101034392287,3.4667450282612404,3.4689359973980203,20,0,1.0,0.0,0.0,0.8019371864103415,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0012441650032997131,0.0009715600230265409,0.002215725026326254,0.0011618549935519696,0.0009761249995790422,0.002137979993131012,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr-6,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,-6.0,-6.0,-6.0,-6.0,-5.6688117053565215,-6.000000000000001,-5.62777361615278,-5.958961910796259,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),1.991840849726747,equal_weight_srp_phat,20,2662374117,3016643568,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,2.8716025773040377,1.3660494043168119,5.578901938260888,6.57726860555691,20,0,1.0,0.0,0.0,2.186266410421514,1.5396970469149744,4.099660695160442,4.200601108056533,20,0,1.0,0.0,0.0,0.6853361668825237,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0012441650032997131,0.004320055001880973,0.0055642200051806865,0.0011618549935519696,0.0036814599938225,0.00484331498737447,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr5,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,5.0,5.0,5.0,5.0,5.33118829464348,5.0,5.294801879900776,4.963613585257296,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5613770252665149,reference_3_gcc_wls,20,2662374117,2166556313,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.5496598212472347,0.44769331529965095,0.9628582478884303,0.9715323630114197,20,0,1.0,0.0,0.0,0.4795340511292282,0.3734664197838074,0.7390195881470197,0.9527744700324904,20,0,1.0,0.0,0.0,0.07012577011800647,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.0011648349871393293,0.0010141400038264693,0.0021789749909657983,0.0011225449852645397,0.0010357900056988001,0.0021583349909633396,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr5,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,5.0,5.0,5.0,5.0,5.33118829464348,5.0,5.294801879900776,4.963613585257296,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5613770252665149,all_6_equal_gcc_wls,20,2662374117,2166556313,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.43897146638604667,0.41106440743098605,0.6936102833406749,0.7847571121430101,20,0,1.0,0.0,0.0,0.371658980986998,0.2794167991692193,0.6304639774308533,0.6746769109928997,20,0,1.0,0.0,0.0,0.06731248539904866,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0011648349871393293,0.000983100011944771,0.0021479349990841,0.0011225449852645397,0.000976165005704388,0.002098709990968928,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr5,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,5.0,5.0,5.0,5.0,5.33118829464348,5.0,5.294801879900776,4.963613585257296,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5613770252665149,equal_weight_srp_phat,20,2662374117,2166556313,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.44568498000418,0.390816416856291,0.7121056706409584,0.8136933799068881,20,0,1.0,0.0,0.0,0.37153924576482256,0.3046390273212088,0.6301901211601,0.6703251094497243,20,0,1.0,0.0,0.0,0.07414573423935744,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0011648349871393293,0.0037972900085151196,0.004962124995654449,0.0011225449852645397,0.004077739984495565,0.005200284969760105,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr20,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,20.0,20.0,20.0,20.0,20.331188294643482,20.0,20.302640949439354,19.971452654795872,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.09982852053003435,reference_3_gcc_wls,20,2662374117,1968074359,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.2652669866608217,0.24323149802884086,0.39469078310879446,0.49359223003165775,20,0,1.0,0.0,0.0,0.16114028803508507,0.13847447102239863,0.23019046038915245,0.26874513928972515,20,0,1.0,0.0,0.0,0.10412669862573665,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.001124165003420785,0.0010391249903477727,0.002163289993768558,0.0011771750228945165,0.0010281500115524977,0.0022053250344470144,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr20,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,20.0,20.0,20.0,20.0,20.331188294643482,20.0,20.302640949439354,19.971452654795872,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.09982852053003435,all_6_equal_gcc_wls,20,2662374117,1968074359,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.19234884396930726,0.15434799907882008,0.2888698773299535,0.3669689673711273,20,0,1.0,0.0,0.0,0.11489107481338959,0.11193542042586603,0.16554378590608823,0.2065869944832736,20,0,1.0,0.0,0.0,0.07745776915591768,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.001124165003420785,0.0009967199934180827,0.0021208849968388675,0.0011771750228945165,0.0009904500097036363,0.0021676250325981528,True
paired_framewise_moving_source,square_recede_v30_R50_N512_deterministic_multisine_snr20,square,recede,30.0,50.0,512,10.666666666666666,deterministic_multisine,20.0,20.0,20.0,20.0,20.331188294643482,20.0,20.302640949439354,19.971452654795872,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.09982852053003435,equal_weight_srp_phat,20,2662374117,1968074359,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.19227233765265503,0.14837718784523385,0.2861848393276756,0.36579453831235054,20,0,1.0,0.0,0.0,0.11284945947399941,0.11225548051460929,0.1568883079190917,0.20357438009582846,20,0,1.0,0.0,0.0,0.07942287817865562,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0011823085288575896,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.001124165003420785,0.004130539984907955,0.00525470498832874,0.0011771750228945165,0.004325560008874163,0.00550273503176868,True
paired_framewise_moving_source,square_recede_v30_R50_N1024_random_broadband_snr-6,square,recede,30.0,50.0,1024,21.333333333333332,random_broadband,-6.0,-6.0,-6.0,-6.0,-6.029881984956324,-6.000000000000001,-5.989628401576042,-5.959746416619718,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),2.1029404827056473,reference_3_gcc_wls,20,451989838,368400810,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,1.2040674617874012,0.9667297941052249,1.9914063720045199,2.294357816352661,20,0,1.0,0.0,0.0,0.810389058245236,0.6150164343093949,1.408814196188023,1.8277815415652203,20,0,1.0,0.0,0.0,0.3936784035421652,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0023669921855873355,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.0014984400011599063,0.001019714999711141,0.0025181550008710474,0.0014871799852699042,0.0010262349911499768,0.002513414976419881,True
paired_framewise_moving_source,square_recede_v30_R50_N1024_random_broadband_snr-6,square,recede,30.0,50.0,1024,21.333333333333332,random_broadband,-6.0,-6.0,-6.0,-6.0,-6.029881984956324,-6.000000000000001,-5.989628401576042,-5.959746416619718,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),2.1029404827056473,all_6_equal_gcc_wls,20,451989838,368400810,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.8488564212849323,0.7263332288336848,1.371832656790604,1.64659635685779,20,0,1.0,0.0,0.0,0.6589295639141837,0.4904916887835682,1.0187458072632567,1.3580457636230139,20,0,1.0,0.0,0.0,0.18992685737074866,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0023669921855873355,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0014984400011599063,0.0009774900041520595,0.002475930005311966,0.0014871799852699042,0.0009766750154085457,0.00246385500067845,True
paired_framewise_moving_source,square_recede_v30_R50_N1024_random_broadband_snr-6,square,recede,30.0,50.0,1024,21.333333333333332,random_broadband,-6.0,-6.0,-6.0,-6.0,-6.029881984956324,-6.000000000000001,-5.989628401576042,-5.959746416619718,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),2.1029404827056473,equal_weight_srp_phat,20,451989838,368400810,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.8308537131817961,0.7058238295768297,1.4107557299611149,1.60425285110875,20,0,1.0,0.0,0.0,0.6858999312823195,0.48945976871504654,1.1177849831566011,1.4711442159636723,20,0,1.0,0.0,0.0,0.1449537818994766,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0023669921855873355,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0014984400011599063,0.003763065004022792,0.0052615050051826985,0.0014871799852699042,0.0035549450025428087,0.005042124987812713,True
paired_framewise_moving_source,square_recede_v30_R50_N1024_random_broadband_snr5,square,recede,30.0,50.0,1024,21.333333333333332,random_broadband,5.0,5.0,5.0,5.0,4.970118015043677,5.0,4.95997563603988,4.989857620996203,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5926891561922627,reference_3_gcc_wls,20,451989838,1398440710,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.32257313967318907,0.25167225391851766,0.5436252739490979,0.6878379365256605,20,0,1.0,0.0,0.0,0.22951616053738216,0.18647872061564708,0.33426738323349703,0.3994386647303892,20,0,1.0,0.0,0.0,0.0930569791358069,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0023669921855873355,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,3,0.0014951650169678032,0.0010268600133713334,0.002522025030339137,0.0014655050006695091,0.0010045050003100187,0.002470010000979528,True
paired_framewise_moving_source,square_recede_v30_R50_N1024_random_broadband_snr5,square,recede,30.0,50.0,1024,21.333333333333332,random_broadband,5.0,5.0,5.0,5.0,4.970118015043677,5.0,4.95997563603988,4.989857620996203,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5926891561922627,all_6_equal_gcc_wls,20,451989838,1398440710,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.3046993850789869,0.20604080080480758,0.525861863248172,0.5798387134774957,20,0,1.0,0.0,0.0,0.21840736221426202,0.19190241850849254,0.39143380380139514,0.3962069503891754,20,0,1.0,0.0,0.0,0.0862920228647249,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0023669921855873355,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0014951650169678032,0.0009599850105587393,0.0024551500275265424,0.0014655050006695091,0.0009862299775704741,0.0024517349782399835,True
paired_framewise_moving_source,square_recede_v30_R50_N1024_random_broadband_snr5,square,recede,30.0,50.0,1024,21.333333333333332,random_broadband,5.0,5.0,5.0,5.0,4.970118015043677,5.0,4.95997563603988,4.989857620996203,20log10(full_frame_clean_rms/full_frame_realized_noise_rms),0.5926891561922627,equal_weight_srp_phat,20,451989838,1398440710,all_configuration_factors_except_snr,True,array_centroid_emission_time_at_selected_reception_sample,0.14578301141885328,9.57886505811112e-06,45.0,29.999999999999996,0.3060356085736732,0.20705240465966224,0.5301313144755033,0.5791173835520393,20,0,1.0,0.0,0.0,0.2188170699759812,0.1902587961091714,0.3978645463259646,0.39904535509319533,20,0,1.0,0.0,0.0,0.08721853859769199,,signed_log_map_projection_on_instantaneous_doa_tangent,0.0,0.0023669921855873355,0.9195710455764075,shared_all_6_gcc_frontend_plus_estimator_backend,6,6,0.0014951650169678032,0.004134390002582223,0.005629555019550025,0.0014655050006695091,0.0038936899974942206,0.00535919499816373,True
