study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,pair_bias_vector_us,covariance_matrix_us2,correlation_matrix,eigenvalues_us2,condition_number,rank,confidence_threshold_vector,confidence_thresholds_by_percentile,confidence_error_spearman_vector,mean_confidence_error_spearman,complete_calibration_fraction,relative_error_vs_independent_tdoa_covariance,relative_error_vs_independent_toa_covariance,independent_tdoa_covariance_us2,independent_toa_covariance_us2,benchmark_name,exact_crlb_claimed
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,-10.0,-10.0,2048,all_6,1000,2000,3545294353,gaussian_covariance_benchmark,plane,20.0,"[-29.112558061273113,-92.1127254500994,-29.76566459470522,-34.317775824985304,1.2493352141592555,29.25442623199189]","[[15700.975352661382,457.3220479391968,-674.8171115523396,1113.295397326094,-948.8826788673628,-82.5207701756121],[457.3220479391968,63431.13457857031,563.1210883156662,-169.13896091798298,-1140.5694450440087,-127.32103324907236],[-674.8171115523396,563.1210883156662,14943.926249524511,-23.950157790931367,-22.568770088978972,-41.55587395853143],[1113.295397326094,-169.13896091798298,-23.950157790931367,16910.878391126116,124.71767363427634,-76.9652280292354],[-948.8826788673628,-1140.5694450440087,-22.568770088978972,124.71767363427634,15099.756964935508,118.7460369442503],[-82.5207701756121,-127.32103324907236,-41.55587395853143,-76.9652280292354,118.7460369442503,15098.955582188202]]","[[1.0000000000000002,0.014491307894145166,-0.04405451383012952,0.06832254170631902,-0.06162603474278405,-0.005359527491450654],[0.014491307894145166,1.0,0.01829018902961212,-0.005164274698120197,-0.03685407493674148,-0.004114105845888236],[-0.04405451383012952,0.01829018902961212,1.0,-0.0015065825676577398,-0.0015024172314133779,-0.0027664741009166636],[0.06832254170631902,-0.005164274698120197,-0.0015065825676577398,1.0000000000000002,0.007804766948191983,-0.004816571631274365],[-0.06162603474278405,-0.03685407493674148,-0.0015024172314133779,0.007804766948191983,1.0,0.007864311221928003],[-0.005359527491450654,-0.004114105845888236,-0.0027664741009166636,-0.004816571631274365,0.007864311221928003,1.0]]","[13947.308511734202,14924.996297182452,15148.58725181641,15996.283175433426,17698.296586365956,63470.1552964736]",4.5507099267987545,6,"[1.148566424566552,1.136556386557378,1.1409104292725731,1.1738114158827264,1.128059511552403,1.1569721992317166]","{""p05"":[1.0995751792219721,1.0698264313561379,1.0720686042798113,1.108280493844675,1.085398666349489,1.0901621829852304],""p10"":[1.148566424566552,1.136556386557378,1.1409104292725731,1.1738114158827264,1.128059511552403,1.1569721992317166],""p25"":[1.296652473248102,1.2710687540792254,1.2770219400449336,1.3040461441995896,1.2565599929467803,1.2919994289228456],""p50"":[1.4538580724826804,1.4360195552847803,1.454112285272339,1.4617370455160121,1.4301433391026568,1.444959787156034]}","[-0.3365227748672365,-0.3385464377184704,-0.3322985192954149,-0.3826764862291942,-0.29156038305910764,-0.3161665159605142]",-0.33296185285498964,1.0,0.605401156467367,0.9982229459478399,"[[23530.93785316767,0.0,0.0,0.0,0.0,0.0],[0.0,23530.93785316767,0.0,0.0,0.0,0.0],[0.0,0.0,23530.93785316767,0.0,0.0,0.0],[0.0,0.0,0.0,23530.93785316767,0.0,0.0],[0.0,0.0,0.0,0.0,23530.93785316767,0.0],[0.0,0.0,0.0,0.0,0.0,23530.93785316767]]","[[23530.937853167674,11765.468926583837,11765.468926583837,-11765.468926583837,-11765.468926583837,0.0],[11765.468926583837,23530.937853167674,11765.468926583837,11765.468926583837,0.0,-11765.468926583837],[11765.468926583837,11765.468926583837,23530.937853167674,0.0,11765.468926583837,11765.468926583837],[-11765.468926583837,11765.468926583837,0.0,23530.937853167674,11765.468926583837,-11765.468926583837],[-11765.468926583837,0.0,11765.468926583837,11765.468926583837,23530.937853167674,11765.468926583837],[0.0,-11765.468926583837,11765.468926583837,-11765.468926583837,11765.468926583837,23530.937853167674]]",Gaussian covariance benchmark,False
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,-8.0,-8.0,2048,all_6,1000,2000,2028066019,gaussian_covariance_benchmark,plane,20.0,"[-6.020661840057485,-18.627485568494084,-6.506946810353901,-7.535032903549706,2.109112711279042,6.618709058152229]","[[2691.855318982017,-231.47182498334533,-56.967292414480724,-61.47507085780205,6.315753931030591,20.326982257717233],[-231.47182498334533,15490.323487549707,-23.757077993812985,656.3314435464847,217.5768571805581,41.72386625463905],[-56.967292414480724,-23.757077993812985,4483.804912182906,-69.23287941613955,92.3339092536139,104.5880854511721],[-61.47507085780205,656.3314435464847,-69.23287941613955,4166.726283821817,50.81501121439673,-299.975067979023],[6.315753931030591,217.5768571805581,92.3339092536139,50.81501121439673,4587.923958193065,-213.01323130895696],[20.326982257717233,41.72386625463905,104.5880854511721,-299.975067979023,-213.01323130895696,3644.08670782602]]","[[1.0000000000000002,-0.03584611016511882,-0.01639745196418339,-0.01835590050346929,0.0017971785999689308,0.006490119601108288],[-0.03584611016511882,1.0,-0.002850620641695466,0.08169500076979051,0.02580918852750037,0.00555341271011986],[-0.01639745196418339,-0.002850620641695466,0.9999999999999998,-0.016017382770496028,0.020357749373793303,0.025874055643830173],[-0.01835590050346929,0.08169500076979051,-0.016017382770496028,1.0000000000000002,0.011622148870257004,-0.07698273267561],[0.0017971785999689308,0.02580918852750037,0.020357749373793303,0.011622148870257004,0.9999999999999998,-0.05209596940870296],[0.006490119601108288,0.00555341271011986,0.025874055643830173,-0.07698273267561,-0.05209596940870296,1.0]]","[2683.6014523901827,3464.3176989347476,4185.442085515898,4527.478313261589,4666.847463335964,15537.033655117148]",5.789620377973375,6,"[1.2174986269789616,1.2284408277461047,1.228137473051812,1.2513380877019589,1.2245960040067376,1.2430067262135245]","{""p05"":[1.1608041569002556,1.152693093497653,1.1651440319149462,1.1661887056172042,1.1384134348977848,1.1673370053189986],""p10"":[1.2174986269789616,1.2284408277461047,1.228137473051812,1.2513380877019589,1.2245960040067376,1.2430067262135245],""p25"":[1.3733237792009765,1.349226494943631,1.3620008057627282,1.3724699611826285,1.3501673082099463,1.3674970520126424],""p50"":[1.5335281753458545,1.498374439828175,1.500103671311063,1.5194381960453245,1.5012936305254048,1.5149988504915322]}","[-0.1800834360834361,-0.2278063024897214,-0.2078867865104469,-0.2342186469213029,-0.26899175299175304,-0.18325967125967127]",-0.21704109937605523,1.0,0.6003440863455248,0.9872921308008703,"[[5844.120111425921,0.0,0.0,0.0,0.0,0.0],[0.0,5844.120111425921,0.0,0.0,0.0,0.0],[0.0,0.0,5844.120111425921,0.0,0.0,0.0],[0.0,0.0,0.0,5844.120111425921,0.0,0.0],[0.0,0.0,0.0,0.0,5844.120111425921,0.0],[0.0,0.0,0.0,0.0,0.0,5844.120111425921]]","[[5844.12011142592,2922.06005571296,2922.06005571296,-2922.06005571296,-2922.06005571296,0.0],[2922.06005571296,5844.12011142592,2922.06005571296,2922.06005571296,0.0,-2922.06005571296],[2922.06005571296,2922.06005571296,5844.12011142592,0.0,2922.06005571296,2922.06005571296],[-2922.06005571296,2922.06005571296,0.0,5844.12011142592,2922.06005571296,-2922.06005571296],[-2922.06005571296,0.0,2922.06005571296,2922.06005571296,5844.12011142592,2922.06005571296],[0.0,-2922.06005571296,2922.06005571296,-2922.06005571296,2922.06005571296,5844.12011142592]]",Gaussian covariance benchmark,False
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,-6.0,-6.0,2048,all_6,1000,2000,3690967975,gaussian_covariance_benchmark,plane,20.0,"[-1.1273381010215477,-1.9793223435623415,-0.6281391545659207,-0.009230078818810763,1.1180523284581556,-0.27447883518140687]","[[164.14193082195803,1.7178867034124878,-3.223214265072825,-3.44770298258052,-5.591415548811432,-4.793615282283333],[1.7178867034124878,1397.2877874695762,3.8376693261289554,11.677375186787222,1.0638029928042692,1.9058789974099268],[-3.223214265072825,3.8376693261289554,498.5442553314858,-0.1922516610250258,-1.8839480891035987,-5.926109055851783],[-3.44770298258052,11.677375186787222,-0.1922516610250258,69.24286252947168,0.851307116457774,-4.035049301447494],[-5.591415548811432,1.0638029928042692,-1.8839480891035987,0.851307116457774,413.20974320742107,-0.7933844568484903],[-4.793615282283333,1.9058789974099268,-5.926109055851783,-4.035049301447494,-0.7933844568484903,87.1912307958759]]","[[1.0,0.0035870862373676518,-0.011267499550516466,-0.03233944548658986,-0.021469736990817622,-0.040069784175411946],[0.0035870862373676518,1.0,0.004598040170362761,0.037541774408985935,0.0014000160015240615,0.005460293513323931],[-0.011267499550516466,0.004598040170362761,1.0000000000000002,-0.0010347388036533217,-0.004150799895402765,-0.02842375015889728],[-0.03233944548658986,0.037541774408985935,-0.0010347388036533217,0.9999999999999998,0.005032844132212788,-0.05193079062125174],[-0.021469736990817622,0.0014000160015240615,-0.004150799895402765,0.005032844132212788,1.0,-0.0041798626122201595],[-0.040069784175411946,0.005460293513323931,-0.02842375015889728,-0.05193079062125174,-0.0041798626122201595,1.0]]","[68.06321043327303,87.7634213407434,164.39600891374099,413.2999921366782,498.6823689870643,1397.4128083442897]",20.531103358902943,6,"[1.3128500272598125,1.328950184310734,1.3246032016540084,1.3201150788003544,1.3269707729813653,1.3118584012478691]","{""p05"":[1.2539999313528702,1.2633379843437471,1.2554215488212646,1.2698763642718265,1.2574280222904342,1.2384736281839746],""p10"":[1.3128500272598125,1.328950184310734,1.3246032016540084,1.3201150788003544,1.3269707729813653,1.3118584012478691],""p25"":[1.4135630621610233,1.427379231267561,1.4352894732238077,1.4304420075674158,1.4271031662801392,1.4291701024663714],""p50"":[1.541580442897351,1.5636062123506214,1.5602778240913504,1.5585562642446469,1.5581592545800858,1.556573690469821]}","[-0.21090550290550292,-0.056862212862212866,-0.17093227493227495,-0.16485935685935688,-0.2213032013032013,-0.06781054381054381]",-0.1487788487788488,1.0,0.7225745640394935,0.9968281292161347,"[[438.26963502596476,0.0,0.0,0.0,0.0,0.0],[0.0,438.26963502596476,0.0,0.0,0.0,0.0],[0.0,0.0,438.26963502596476,0.0,0.0,0.0],[0.0,0.0,0.0,438.26963502596476,0.0,0.0],[0.0,0.0,0.0,0.0,438.26963502596476,0.0],[0.0,0.0,0.0,0.0,0.0,438.26963502596476]]","[[438.2696350259647,219.13481751298235,219.13481751298235,-219.13481751298235,-219.13481751298235,0.0],[219.13481751298235,438.2696350259647,219.13481751298235,219.13481751298235,0.0,-219.13481751298235],[219.13481751298235,219.13481751298235,438.2696350259647,0.0,219.13481751298235,219.13481751298235],[-219.13481751298235,219.13481751298235,0.0,438.2696350259647,219.13481751298235,-219.13481751298235],[-219.13481751298235,0.0,219.13481751298235,219.13481751298235,438.2696350259647,219.13481751298235],[0.0,-219.13481751298235,219.13481751298235,-219.13481751298235,219.13481751298235,438.2696350259647]]",Gaussian covariance benchmark,False
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,-4.0,-4.0,2048,all_6,1000,2000,4177773225,gaussian_covariance_benchmark,plane,20.0,"[0.25570453833166473,0.03627814460656494,-0.04244042555751689,0.04739523131462733,-0.27061700536928823,-0.0007369693269682618]","[[41.44926465613827,3.1587891120361395,1.6256789713284965,-1.4485674788958143,-4.190296109413626,-0.7157937800825306],[3.1587891120361395,42.633344531603655,1.719647794623204,1.2389652458397078,-1.4179717112289005,-2.8157380071561495],[1.6256789713284965,1.719647794623204,42.62331242284478,2.6754829244474663,4.223439347518309,1.0256274733293833],[-1.4485674788958143,1.2389652458397078,2.6754829244474663,40.4742001403287,3.3855338406952797,-3.7592295062979435],[-4.190296109413626,-1.4179717112289005,4.223439347518309,3.3855338406952797,60.2288791556385,1.1770770124813648],[-0.7157937800825306,-2.8157380071561495,1.0256274733293833,-3.7592295062979435,1.1770770124813648,38.764834962748296]]","[[0.9999999999999999,0.07514282447954077,0.03867699944494171,-0.03536642636156976,-0.08386560958142275,-0.017857083749777364],[0.07514282447954077,1.0000000000000002,0.04034049346896651,0.02982601863113345,-0.027982755266301663,-0.06926256511315822],[0.03867699944494171,0.04034049346896651,1.0,0.06441536135233013,0.08335665381510743,0.02523173282554646],[-0.03536642636156976,0.02982601863113345,0.06441536135233013,1.0,0.06857023395029994,-0.09490535842501024],[-0.08386560958142275,-0.027982755266301663,0.08335665381510743,0.06857023395029994,0.9999999999999998,0.024360349679630255],[-0.017857083749777364,-0.06926256511315822,0.02523173282554646,-0.09490535842501024,0.024360349679630255,1.0]]","[34.279425794079785,37.6555459077662,40.642555488264236,42.97016837004603,47.865442577095564,62.76069773205035]",1.8308561557903753,6,"[1.360587117519204,1.3660504358850813,1.3782101412585044,1.3889483171511903,1.3818015826241488,1.3657827839765635]","{""p05"":[1.3077577846516835,1.308147289224286,1.3160596392156645,1.332242995442211,1.3343786521139096,1.303857330494337],""p10"":[1.360587117519204,1.3660504358850813,1.3782101412585044,1.3889483171511903,1.3818015826241488,1.3657827839765635],""p25"":[1.457732489799647,1.4678101417820923,1.4626698012285275,1.4713212128449482,1.4544739746539364,1.460452154546487],""p50"":[1.578156352116304,1.5870783761652434,1.5802969070000108,1.5831503966704827,1.5701440572571284,1.5779481633160777]}","[-0.08807870807870809,0.062211494211494224,-0.08142359742359742,-0.15117696717696716,-0.22149248949248954,-0.09076468276468277]",-0.09512082512082513,1.0,0.20408555648607887,0.8863625547735408,"[[44.36230597821704,0.0,0.0,0.0,0.0,0.0],[0.0,44.36230597821704,0.0,0.0,0.0,0.0],[0.0,0.0,44.36230597821704,0.0,0.0,0.0],[0.0,0.0,0.0,44.36230597821704,0.0,0.0],[0.0,0.0,0.0,0.0,44.36230597821704,0.0],[0.0,0.0,0.0,0.0,0.0,44.36230597821704]]","[[44.36230597821703,22.181152989108515,22.181152989108515,-22.181152989108515,-22.181152989108515,0.0],[22.181152989108515,44.36230597821703,22.181152989108515,22.181152989108515,0.0,-22.181152989108515],[22.181152989108515,22.181152989108515,44.36230597821703,0.0,22.181152989108515,22.181152989108515],[-22.181152989108515,22.181152989108515,0.0,44.36230597821703,22.181152989108515,-22.181152989108515],[-22.181152989108515,0.0,22.181152989108515,22.181152989108515,44.36230597821703,22.181152989108515],[0.0,-22.181152989108515,22.181152989108515,-22.181152989108515,22.181152989108515,44.36230597821703]]",Gaussian covariance benchmark,False
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,623499171,gaussian_covariance_benchmark,plane,20.0,"[-0.10600787235942846,0.15906662845473798,-0.17489426484705559,-0.09303231895396469,-0.06858424056521559,0.057288558078591865]","[[26.150979675894693,2.131473680627552,0.020361297753603406,-2.5902298493164486,-3.3391929584580495,-0.6275651537625541],[2.131473680627552,26.791503442225483,0.470776818382215,0.28152066163718054,0.8065021544943493,-1.953125752113811],[0.020361297753603406,0.470776818382215,24.699442965051308,1.0025660890033943,0.8428431452359826,0.9925978191172552],[-2.5902298493164486,0.28152066163718054,1.0025660890033943,26.8146314418895,1.5215202180023149,-1.8066610624778732],[-3.3391929584580495,0.8065021544943493,0.8428431452359826,1.5215202180023149,25.35089582796005,1.1659500268625345],[-0.6275651537625541,-1.953125752113811,0.9925978191172552,-1.8066610624778732,1.1659500268625345,23.902678874144236]]","[[0.9999999999999999,0.08052624537554125,0.0008011574836548704,-0.09781566372229632,-0.1296883243599574,-0.025101030468970848],[0.08052624537554125,1.0,0.01830092104591205,0.010503301103403518,0.030946414191887907,-0.07718063993452542],[0.0008011574836548704,0.01830092104591205,0.9999999999999999,0.03895682149294556,0.0336826710782288,0.04085135335450123],[-0.09781566372229632,0.010503301103403518,0.03895682149294556,1.0000000000000002,0.05835729542500447,-0.0713620767408597],[-0.1296883243599574,0.030946414191887907,0.0336826710782288,0.05835729542500447,1.0000000000000002,0.047365267349600254],[-0.025101030468970848,-0.07718063993452542,0.04085135335450123,-0.0713620767408597,0.047365267349600254,1.0000000000000002]]","[21.02880513043176,21.655789234304358,24.76120188792946,26.084878703127462,28.73873718312448,31.440720088247744]",1.4951263228336458,6,"[1.4018999150403215,1.4095446032151062,1.411304340446987,1.4085286648479431,1.393827918947789,1.40294389599231]","{""p05"":[1.3623158488384797,1.3717799752786315,1.3757562282401277,1.359357891906324,1.3511805884223909,1.3595465712995711],""p10"":[1.4018999150403215,1.4095446032151062,1.411304340446987,1.4085286648479431,1.393827918947789,1.40294389599231],""p25"":[1.4961533324908258,1.4890223304533792,1.4848335345111074,1.4840652064482196,1.4638632032301322,1.4830763495617119],""p50"":[1.5950385831645473,1.5991911053816956,1.5890086555288865,1.5925640324640076,1.5699667758031155,1.5877195255734708]}","[-0.09763474963474965,0.20116954516954522,-0.10623332223332224,-0.14492426492426494,-0.4273390153390153,-0.09426455826455828]",-0.11153772753772755,1.0,0.1422737012114665,0.8841944458323154,"[[25.61835537119421,0.0,0.0,0.0,0.0,0.0],[0.0,25.61835537119421,0.0,0.0,0.0,0.0],[0.0,0.0,25.61835537119421,0.0,0.0,0.0],[0.0,0.0,0.0,25.61835537119421,0.0,0.0],[0.0,0.0,0.0,0.0,25.61835537119421,0.0],[0.0,0.0,0.0,0.0,0.0,25.61835537119421]]","[[25.61835537119421,12.809177685597104,12.809177685597104,-12.809177685597104,-12.809177685597104,0.0],[12.809177685597104,25.61835537119421,12.809177685597104,12.809177685597104,0.0,-12.809177685597104],[12.809177685597104,12.809177685597104,25.61835537119421,0.0,12.809177685597104,12.809177685597104],[-12.809177685597104,12.809177685597104,0.0,25.61835537119421,12.809177685597104,-12.809177685597104],[-12.809177685597104,0.0,12.809177685597104,12.809177685597104,25.61835537119421,12.809177685597104],[0.0,-12.809177685597104,12.809177685597104,-12.809177685597104,12.809177685597104,25.61835537119421]]",Gaussian covariance benchmark,False
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,26834054,gaussian_covariance_benchmark,plane,20.0,"[-0.03997862585890076,-0.1037650742626298,0.15134769645136578,-0.15255764967950777,0.10292277767448896,0.29424395191298014]","[[17.239831330969327,0.8661951755392419,1.4687391851511478,-1.4564539754632708,-2.5723897196768135,-0.24750381506222047],[0.8661951755392419,16.970929943720634,0.7486390058948645,0.8120625427314802,-0.1965329462710349,-1.4574688797891595],[1.4687391851511478,0.7486390058948645,16.631260354117185,0.34962878879367953,1.2224245137040417,1.528038795128647],[-1.4564539754632708,0.8120625427314802,0.34962878879367953,16.182923272113758,1.6247943575500552,-1.3586054909781466],[-2.5723897196768135,-0.1965329462710349,1.2224245137040417,1.6247943575500552,16.436503202194427,1.9262524600680364],[-0.24750381506222047,-1.4574688797891595,1.528038795128647,-1.3586054909781466,1.9262524600680364,16.18033228304314]]","[[0.9999999999999998,0.05064031913091166,0.08673923636169327,-0.08719704581414447,-0.15281484480132154,-0.014819094697238609],[0.05064031913091166,1.0,0.044561217660933225,0.04900136417963989,-0.011767327216111833,-0.08795342417934855],[0.08673923636169327,0.044561217660933225,1.0,0.021311602983617225,0.07393579634154794,0.09314897522948089],[-0.08719704581414447,0.04900136417963989,0.021311602983617225,0.9999999999999998,0.09962428106996411,-0.08395975448246755],[-0.15281484480132154,-0.011767327216111833,0.07393579634154794,0.09962428106996411,1.0000000000000002,0.11811764348768518],[-0.014819094697238609,-0.08795342417934855,0.09314897522948089,-0.08395975448246755,0.11811764348768518,1.0]]","[12.802032595499483,13.368432186781224,14.989297215891241,18.525512203335776,19.140023169227018,20.81648301542374]",1.6260295277440329,6,"[1.4253510457207608,1.4271573235984973,1.4240905247412352,1.4291993798590115,1.4292308686880961,1.425599024041332]","{""p05"":[1.3894172965490732,1.380942411606549,1.383005657493012,1.385941015234131,1.3929849107928431,1.3973422944829832],""p10"":[1.4253510457207608,1.4271573235984973,1.4240905247412352,1.4291993798590115,1.4292308686880961,1.425599024041332],""p25"":[1.5007103968549749,1.5002613102741993,1.4932362990887342,1.5008632753717803,1.4931606567022424,1.494768859896489],""p50"":[1.596403990054475,1.5894792521033687,1.5838871802425571,1.5929050284785444,1.5923428820165564,1.5867350596179153]}","[-0.10695538695538696,0.442022818022818,-0.09732008532008533,-0.08536470136470137,-0.5792942672942674,-0.06306065106065106]",-0.08166204566204568,1.0,0.17998527890358576,0.8179330744803965,"[[16.606963397693075,0.0,0.0,0.0,0.0,0.0],[0.0,16.606963397693075,0.0,0.0,0.0,0.0],[0.0,0.0,16.606963397693075,0.0,0.0,0.0],[0.0,0.0,0.0,16.606963397693075,0.0,0.0],[0.0,0.0,0.0,0.0,16.606963397693075,0.0],[0.0,0.0,0.0,0.0,0.0,16.606963397693075]]","[[16.606963397693075,8.303481698846538,8.303481698846538,-8.303481698846538,-8.303481698846538,0.0],[8.303481698846538,16.606963397693075,8.303481698846538,8.303481698846538,0.0,-8.303481698846538],[8.303481698846538,8.303481698846538,16.606963397693075,0.0,8.303481698846538,8.303481698846538],[-8.303481698846538,8.303481698846538,0.0,16.606963397693075,8.303481698846538,-8.303481698846538],[-8.303481698846538,0.0,8.303481698846538,8.303481698846538,16.606963397693075,8.303481698846538],[0.0,-8.303481698846538,8.303481698846538,-8.303481698846538,8.303481698846538,16.606963397693075]]",Gaussian covariance benchmark,False
fine_snr,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,420905120,gaussian_covariance_benchmark,plane,20.0,"[0.15920324698115115,-0.2069812906426348,-0.13150566004021524,-0.4232225241449338,-0.11941238506533669,0.283116722392717]","[[10.870043481978039,0.5058565475365718,0.5343515508394259,-1.346156953677165,-0.9192537418056147,0.4105004579224679],[0.5058565475365718,10.808292235257628,1.1251974564958287,0.8533744499586124,-0.22984251800461036,-1.0552886823513448],[0.5343515508394259,1.1251974564958287,10.381948959935961,-0.07386176720598145,0.31972925597355545,0.2801366091443103],[-1.346156953677165,0.8533744499586124,-0.07386176720598145,11.415016910671982,1.0259166952705716,-0.6121089516132875],[-0.9192537418056147,-0.22984251800461036,0.31972925597355545,1.0259166952705716,10.591353705406618,0.7499894252479811],[0.4105004579224679,-1.0552886823513448,0.2801366091443103,-0.6121089516132875,0.7499894252479811,12.164657918037584]]","[[1.0000000000000002,0.046669505115979504,0.05030046371311191,-0.12084864314954975,-0.08567301083894449,0.035698342742552014],[0.046669505115979504,0.9999999999999999,0.10622109099052622,0.07682858188930332,-0.02148206842701351,-0.09203283298618713],[0.05030046371311191,0.10622109099052622,1.0,-0.006784876859981517,0.030490686061607382,0.024927600304623158],[-0.12084864314954975,0.07682858188930332,-0.006784876859981517,1.0,0.09330353148383914,-0.05194461130294447],[-0.08567301083894449,-0.02148206842701351,0.030490686061607382,0.09330353148383914,1.0,0.0660738257514988],[0.035698342742552014,-0.09203283298618713,0.024927600304623158,-0.05194461130294447,0.0660738257514988,0.9999999999999999]]","[8.87944989538305,9.325823341042884,9.773144087430909,11.806201296486465,12.909172942846341,13.537521648098155]",1.5245901274961988,6,"[1.4350324200384765,1.4472333235324275,1.4372725297570106,1.4608798893664787,1.457476862079889,1.4406685258747898]","{""p05"":[1.4017374976241734,1.4163164435715494,1.4056271652493995,1.4281697218858127,1.4235664191932111,1.4100909535118442],""p10"":[1.4350324200384765,1.4472333235324275,1.4372725297570106,1.4608798893664787,1.457476862079889,1.4406685258747898],""p25"":[1.507774876293231,1.510269447246619,1.4965030923309537,1.5175179387442375,1.5240020740064244,1.5129223689723685],""p50"":[1.5859527317244095,1.587074637905153,1.5804005155500123,1.611893378578547,1.6040640925643568,1.6063612618536043]}","[-0.11708166908166909,0.6103332343332344,-0.13623451623451624,-0.11367876567876568,-0.6406882126882127,-0.09191805191805193]",-0.08154466354466354,1.0,0.16130074418079948,0.851861537111491,"[[11.0385522018813,0.0,0.0,0.0,0.0,0.0],[0.0,11.0385522018813,0.0,0.0,0.0,0.0],[0.0,0.0,11.0385522018813,0.0,0.0,0.0],[0.0,0.0,0.0,11.0385522018813,0.0,0.0],[0.0,0.0,0.0,0.0,11.0385522018813,0.0],[0.0,0.0,0.0,0.0,0.0,11.0385522018813]]","[[11.038552201881302,5.519276100940651,5.519276100940651,-5.519276100940651,-5.519276100940651,0.0],[5.519276100940651,11.038552201881302,5.519276100940651,5.519276100940651,0.0,-5.519276100940651],[5.519276100940651,5.519276100940651,11.038552201881302,0.0,5.519276100940651,5.519276100940651],[-5.519276100940651,5.519276100940651,0.0,11.038552201881302,5.519276100940651,-5.519276100940651],[-5.519276100940651,0.0,5.519276100940651,5.519276100940651,11.038552201881302,5.519276100940651],[0.0,-5.519276100940651,5.519276100940651,-5.519276100940651,5.519276100940651,11.038552201881302]]",Gaussian covariance benchmark,False
