event_id,station_id,frame_index,estimator_variant,processing_time_s,reception_center_timestamp_s,true_emission_time_s_evaluator_only,update_motion_phase_evaluator_only,update_applied,failure_reason,pre_update_nis,truth_used_by_tracker,split,source_model_comparison,paired_recording_id,paired_session_id,paired_origin_asset_id,snr_db,trajectory_kind,sequence_seed,duration_s,frame_length_samples,hop_length_samples,tracker_frame_stride,batch_optimization_budget,qc_alpha_m2_s3,calibration_source_model,calibration_selection_keys,result_scope
s8-independent-evaluation-recorded_source_approximation-1-0|S1|384|all_6_equal_gcc_wls,S1,384,all_6_equal_gcc_wls,4.642312499999999,4.60665625,4.435061768349215,after_manoeuvre,True,,0.058162586929376564,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S2|384|all_6_equal_gcc_wls,S2,384,all_6_equal_gcc_wls,4.6573125,4.60665625,4.275430707669086,after_manoeuvre,True,,0.0053748941623260275,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S1|192|equal_weight_srp_phat,S1,192,equal_weight_srp_phat,2.5943125,2.5586562500000003,2.376107083767783,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S2|192|equal_weight_srp_phat,S2,192,equal_weight_srp_phat,2.6093124999999997,2.5586562500000003,2.2710208877541582,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S0|256|equal_weight_srp_phat,S0,256,equal_weight_srp_phat,3.2619791666666664,3.2413229166666664,2.9167252624846167,during_manoeuvre,True,,0.03911288625631015,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S1|256|equal_weight_srp_phat,S1,256,equal_weight_srp_phat,3.2769791666666666,3.2413229166666664,3.063711830133657,during_manoeuvre,True,,0.19220196930032857,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S2|256|equal_weight_srp_phat,S2,256,equal_weight_srp_phat,3.2919791666666662,3.2413229166666664,2.9392141506737968,during_manoeuvre,True,,0.029013922213645214,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S0|320|equal_weight_srp_phat,S0,320,equal_weight_srp_phat,3.944645833333333,3.9239895833333334,3.5892067452001575,after_manoeuvre,True,,0.2274799674892676,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S1|320|equal_weight_srp_phat,S1,320,equal_weight_srp_phat,3.959645833333333,3.9239895833333334,3.7500545737633963,after_manoeuvre,True,,0.14454086171148758,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S2|320|equal_weight_srp_phat,S2,320,equal_weight_srp_phat,3.9746458333333328,3.9239895833333334,3.607348152985948,after_manoeuvre,True,,0.04177111877697126,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S0|384|equal_weight_srp_phat,S0,384,equal_weight_srp_phat,4.6273124999999995,4.60665625,4.261323609452236,after_manoeuvre,True,,0.6408209423048667,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S1|384|equal_weight_srp_phat,S1,384,equal_weight_srp_phat,4.642312499999999,4.60665625,4.435061768349215,after_manoeuvre,True,,0.08034063781543688,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-0|S2|384|equal_weight_srp_phat,S2,384,equal_weight_srp_phat,4.6573125,4.60665625,4.275430707669086,after_manoeuvre,True,,0.00493253063858247,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|192|all_6_equal_gcc_wls,S1,192,all_6_equal_gcc_wls,2.5943125,2.5586562500000003,2.376107083767783,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|192|all_6_equal_gcc_wls,S2,192,all_6_equal_gcc_wls,2.6093124999999997,2.5586562500000003,2.2710208877541582,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S0|256|all_6_equal_gcc_wls,S0,256,all_6_equal_gcc_wls,3.2619791666666664,3.2413229166666664,2.9167252624846167,during_manoeuvre,True,,0.005534534786644323,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|256|all_6_equal_gcc_wls,S1,256,all_6_equal_gcc_wls,3.2769791666666666,3.2413229166666664,3.063711830133657,during_manoeuvre,True,,0.010977659218818143,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|256|all_6_equal_gcc_wls,S2,256,all_6_equal_gcc_wls,3.2919791666666662,3.2413229166666664,2.9392141506737968,during_manoeuvre,True,,6.099158118913551e-06,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S0|320|all_6_equal_gcc_wls,S0,320,all_6_equal_gcc_wls,3.944645833333333,3.9239895833333334,3.5892067452001575,after_manoeuvre,True,,0.008072189509189844,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|320|all_6_equal_gcc_wls,S1,320,all_6_equal_gcc_wls,3.959645833333333,3.9239895833333334,3.7500545737633963,after_manoeuvre,True,,0.002265879027819275,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|320|all_6_equal_gcc_wls,S2,320,all_6_equal_gcc_wls,3.9746458333333328,3.9239895833333334,3.607348152985948,after_manoeuvre,True,,0.00018641269509238825,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S0|384|all_6_equal_gcc_wls,S0,384,all_6_equal_gcc_wls,4.6273124999999995,4.60665625,4.261323609452236,after_manoeuvre,True,,0.014094702324997854,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|384|all_6_equal_gcc_wls,S1,384,all_6_equal_gcc_wls,4.642312499999999,4.60665625,4.435061768349215,after_manoeuvre,True,,0.004161238188075944,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|384|all_6_equal_gcc_wls,S2,384,all_6_equal_gcc_wls,4.6573125,4.60665625,4.275430707669086,after_manoeuvre,True,,0.0012967804395770798,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|192|equal_weight_srp_phat,S1,192,equal_weight_srp_phat,2.5943125,2.5586562500000003,2.376107083767783,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|192|equal_weight_srp_phat,S2,192,equal_weight_srp_phat,2.6093124999999997,2.5586562500000003,2.2710208877541582,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S0|256|equal_weight_srp_phat,S0,256,equal_weight_srp_phat,3.2619791666666664,3.2413229166666664,2.9167252624846167,during_manoeuvre,True,,0.009560566786690285,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|256|equal_weight_srp_phat,S1,256,equal_weight_srp_phat,3.2769791666666666,3.2413229166666664,3.063711830133657,during_manoeuvre,True,,0.02014810544486767,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|256|equal_weight_srp_phat,S2,256,equal_weight_srp_phat,3.2919791666666662,3.2413229166666664,2.9392141506737968,during_manoeuvre,True,,0.007039124160605308,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S0|320|equal_weight_srp_phat,S0,320,equal_weight_srp_phat,3.944645833333333,3.9239895833333334,3.5892067452001575,after_manoeuvre,True,,0.015035853791347236,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|320|equal_weight_srp_phat,S1,320,equal_weight_srp_phat,3.959645833333333,3.9239895833333334,3.7500545737633963,after_manoeuvre,True,,0.006405860208847731,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|320|equal_weight_srp_phat,S2,320,equal_weight_srp_phat,3.9746458333333328,3.9239895833333334,3.607348152985948,after_manoeuvre,True,,0.009419435208116972,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S0|384|equal_weight_srp_phat,S0,384,equal_weight_srp_phat,4.6273124999999995,4.60665625,4.261323609452236,after_manoeuvre,True,,0.022421884886017842,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S1|384|equal_weight_srp_phat,S1,384,equal_weight_srp_phat,4.642312499999999,4.60665625,4.435061768349215,after_manoeuvre,True,,0.01082721617619081,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-recorded_source_approximation-1-1|S2|384|equal_weight_srp_phat,S2,384,equal_weight_srp_phat,4.6573125,4.60665625,4.275430707669086,after_manoeuvre,True,,0.013178996168025805,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,recorded_source_approximation,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|192|all_6_equal_gcc_wls,S1,192,all_6_equal_gcc_wls,2.5943125,2.5586562500000003,2.376107083767783,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|192|all_6_equal_gcc_wls,S2,192,all_6_equal_gcc_wls,2.6093124999999997,2.5586562500000003,2.2710208877541582,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S0|256|all_6_equal_gcc_wls,S0,256,all_6_equal_gcc_wls,3.2619791666666664,3.2413229166666664,2.9167252624846167,during_manoeuvre,True,,0.18156573035380513,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|256|all_6_equal_gcc_wls,S1,256,all_6_equal_gcc_wls,3.2769791666666666,3.2413229166666664,3.063711830133657,during_manoeuvre,True,,0.014936733195608273,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|256|all_6_equal_gcc_wls,S2,256,all_6_equal_gcc_wls,3.2919791666666662,3.2413229166666664,2.9392141506737968,during_manoeuvre,True,,0.08362313979735937,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S0|320|all_6_equal_gcc_wls,S0,320,all_6_equal_gcc_wls,3.944645833333333,3.9239895833333334,3.5892067452001575,after_manoeuvre,True,,0.07513915773009842,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|320|all_6_equal_gcc_wls,S1,320,all_6_equal_gcc_wls,3.959645833333333,3.9239895833333334,3.7500545737633963,after_manoeuvre,True,,0.08494321665606304,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|320|all_6_equal_gcc_wls,S2,320,all_6_equal_gcc_wls,3.9746458333333328,3.9239895833333334,3.607348152985948,after_manoeuvre,True,,0.15418719382844187,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S0|384|all_6_equal_gcc_wls,S0,384,all_6_equal_gcc_wls,4.6273124999999995,4.60665625,4.261323609452236,after_manoeuvre,True,,0.07777561763457176,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|384|all_6_equal_gcc_wls,S1,384,all_6_equal_gcc_wls,4.642312499999999,4.60665625,4.435061768349215,after_manoeuvre,True,,0.05187619099308289,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|384|all_6_equal_gcc_wls,S2,384,all_6_equal_gcc_wls,4.6573125,4.60665625,4.275430707669086,after_manoeuvre,True,,0.012385499628138529,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|192|equal_weight_srp_phat,S1,192,equal_weight_srp_phat,2.5943125,2.5586562500000003,2.376107083767783,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|192|equal_weight_srp_phat,S2,192,equal_weight_srp_phat,2.6093124999999997,2.5586562500000003,2.2710208877541582,before_manoeuvre,False,emission_outside_history,nan,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S0|256|equal_weight_srp_phat,S0,256,equal_weight_srp_phat,3.2619791666666664,3.2413229166666664,2.9167252624846167,during_manoeuvre,True,,0.18328304597725895,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|256|equal_weight_srp_phat,S1,256,equal_weight_srp_phat,3.2769791666666666,3.2413229166666664,3.063711830133657,during_manoeuvre,True,,0.014054615377330158,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|256|equal_weight_srp_phat,S2,256,equal_weight_srp_phat,3.2919791666666662,3.2413229166666664,2.9392141506737968,during_manoeuvre,True,,0.08158313075348045,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S0|320|equal_weight_srp_phat,S0,320,equal_weight_srp_phat,3.944645833333333,3.9239895833333334,3.5892067452001575,after_manoeuvre,True,,0.08124158594564168,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S1|320|equal_weight_srp_phat,S1,320,equal_weight_srp_phat,3.959645833333333,3.9239895833333334,3.7500545737633963,after_manoeuvre,True,,0.07939938286350981,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
s8-independent-evaluation-random_broadband-1-1|S2|320|equal_weight_srp_phat,S2,320,equal_weight_srp_phat,3.9746458333333328,3.9239895833333334,3.607348152985948,after_manoeuvre,True,,0.15761019167147677,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,4.5,1024,512,64,4,1.0,random_broadband,station_id|estimator_variant|source_model,held_out_independent_recording_tracking_feasibility
