geometry,motion,azimuth_noise_std_deg,elevation_noise_std_deg,delivery_schedule,sequence_index,base_seed,seed_scheme,truth_seed,bearing_noise_seed,delivery_seed,truth_provenance,bearing_noise_provenance,delivery_provenance,independent_unit,time_samples_within_sequence_are_dependent,tangent_frame,method,publication_index,processing_time_s,prefix_measurement_count,valid,failure_reason,initialization_time_s,update_nis_count,mean_update_nis,update_nis_95_coverage_fraction,measurement_update_runtime_s,total_processing_runtime_s,position_error_m,velocity_error_mps,state_nees,state_95_coverage,covariance_rank,covariance_condition_number,covariance_symmetry_error,covariance_minimum_eigenvalue,truth_q_e_m,truth_q_n_m,truth_q_u_m,truth_v_e_mps,truth_v_n_mps,truth_v_u_mps,estimate_q_e_m,estimate_q_n_m,estimate_q_u_m,estimate_v_e_mps,estimate_v_n_mps,estimate_v_u_mps,std_q_e_m,std_q_n_m,std_q_u_m,std_v_e_mps,std_v_n_mps,std_v_u_mps,state_nees_dof,state_95_chi_square_threshold,update_nis_dof,update_nis_95_chi_square_threshold
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,0,0.62,1,False,not_initialized,nan,0,nan,nan,0.0,7.090000144671649e-05,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,0,0.62,1,False,insufficient_measurements,nan,0,nan,nan,0.0,1.080000220099464e-05,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,0,0.62,1,False,not_initialized,nan,0,nan,nan,0.0,1.0000003385357559e-06,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,1,0.774,2,False,not_initialized,nan,0,nan,nan,0.0,7.74000000092201e-05,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,1,0.774,2,False,insufficient_measurements,nan,0,nan,nan,0.0,7.99999907030724e-06,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,1,0.774,2,False,not_initialized,nan,0,nan,nan,0.0,1.1999982234556228e-06,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,2,0.928,3,False,not_initialized,nan,0,nan,nan,0.0,0.00010169999950448982,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,2,0.928,3,True,,nan,0,nan,nan,0.0,0.013010700000450015,0.38211556337980096,0.7965195928964431,4.752832716563056,True,6,1664.5582184232192,0.0,0.0007220266641074048,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.96029796820713,54.44351372815293,40.47460528207303,0.7859614868275657,-0.01741595157140342,0.1280807859227148,0.3642915457291332,0.12925926191878379,0.24616718079259084,0.8464359084580902,0.3125590041372511,0.6219249823010614,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,2,0.928,3,False,not_initialized,nan,0,nan,nan,0.0,2.1999985619913787e-06,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,3,1.42,4,False,not_initialized,nan,0,nan,nan,0.0,0.00013549999857787043,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,3,1.42,4,True,,nan,0,nan,nan,0.0,0.022062500000174623,0.015901066453675318,0.08964433914961858,3.5946535600716345,True,6,1012.3760767513186,0.0,0.00046405346703703223,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.59352450654696,54.51818906752713,40.359772165216974,-0.018307416395470826,-0.017824592009696796,-0.08592572354180404,0.31448847639151734,0.24868108770135094,0.22259590536684787,0.37009402266682234,0.3108426096145657,0.26910007686510357,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,3,1.42,4,False,not_initialized,nan,0,nan,nan,0.0,2.2999993234407157e-06,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,4,1.574,5,False,not_initialized,nan,0,nan,nan,0.0,0.00015669999993406236,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,4,1.574,5,True,,nan,0,nan,nan,0.0,0.02572180000061053,0.09393572202256138,0.020734895004996593,5.811704328068538,True,6,67.34767407386828,0.0,0.00032838324081144757,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.63042094373797,54.53136363659672,40.439626003158374,0.020109354712776056,0.0005655507806231795,0.0050229350203362865,0.056623969035014536,0.07776739745196512,0.08835366630678702,0.06651502883275044,0.08561144661782567,0.10305757401111114,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,4,1.574,5,False,not_initialized,nan,0,nan,nan,0.0,2.2999993234407157e-06,nan,nan,nan,False,0,inf,nan,nan,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,5,1.728,6,True,,1.728,0,nan,nan,0.0,0.040512600000511156,0.06664616312167282,0.09241077308775889,5.7117015413757395,True,6,44.68853999556197,0.0,0.00024988719669790093,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.67162203773624,54.503457421391566,40.35240437988596,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.059487755789927106,0.056977803516170586,0.07204487826904227,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,5,1.728,6,True,,nan,0,nan,nan,0.0,0.04022110000005341,0.06664616312167282,0.09241077308775889,5.7117015413757395,True,6,44.68853999556197,0.0,0.00024988719669790093,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.67162203773624,54.503457421391566,40.35240437988596,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.059487755789927106,0.056977803516170586,0.07204487826904227,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,5,1.728,6,True,,1.728,0,nan,nan,0.0,0.04031379999651108,0.06664616312167282,0.09241077308775889,5.7117015413757395,True,6,44.68853999556197,0.0,0.00024988719669790093,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.67162203773624,54.503457421391566,40.35240437988596,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.059487755789927106,0.056977803516170586,0.07204487826904227,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,6,2.22,7,True,,1.728,1,1.2457458101287022,1.0,0.0005128000011609402,0.0006537999979627784,0.08862554147882125,0.05010579095226154,6.478224335709646,True,6,74.63709771284428,0.0,0.00015277158496985723,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.68147117677154,54.49846160575313,40.394011680911454,0.041910087230030535,-0.01871741482732904,-0.020094607672324648,0.06284311505705427,0.05616907130339925,0.08194002006176887,0.048042074272660995,0.044476787405486745,0.06367853189117474,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,6,2.22,7,True,,nan,0,nan,nan,0.0,0.033177200002683094,0.08863093305408037,0.05010672537909311,6.478162650876502,True,6,74.7110964567734,0.0,0.00015276408242268695,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.68146983050967,54.49844075910278,40.39401734181571,0.04190546357592211,-0.01872917742557078,-0.020095620509563965,0.06283995651476143,0.05617100151125441,0.08198633554064291,0.04804082955463562,0.04447928346789744,0.06370120895867463,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,6,2.22,7,True,,1.728,0,nan,nan,0.0,1.880000127130188e-05,0.10007222528880284,0.09241077308775889,5.71170154137502,True,6,117.9459948401384,4.336808689942018e-19,0.00015359429398127984,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.69744802068664,54.49230174633054,40.31668693596217,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.08792774766174177,0.08427759351601677,0.10832801001345105,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,7,2.374,8,True,,1.728,1,0.608360001353369,1.0,0.0004951000009896234,0.0006311999968602322,0.05699553453212781,0.053439138752496,6.088111381911742,True,6,56.56294166960451,0.0,0.0001255049841125605,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.64562443801651,54.47497015439524,40.36117935064456,0.014842569699151393,-0.03295606164834365,-0.03936162694763677,0.04342424504188924,0.05326251582583392,0.06422854837327246,0.032915997622757175,0.0386902177798003,0.04854668378735544,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,7,2.374,8,True,,nan,0,nan,nan,0.0,0.033063099999708356,0.05704561492358894,0.05346670507713476,6.08965004137739,True,6,56.53612447447607,0.0,0.00012549726385665446,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.64564925375976,54.474919654644324,40.361167609130185,0.014853550044786052,-0.032984870502183204,-0.03937078765819333,0.04343139017286298,0.053239483944642826,0.06421701964642734,0.03292090987129197,0.0386799905466927,0.04853912507279786,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,7,2.374,8,True,,1.728,0,nan,nan,0.0,1.97000008483883e-05,0.11228682710924097,0.09241077308775889,5.711701541375218,True,6,157.49738003728976,0.0,0.00013274688247624154,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.70553176331745,54.488809929339894,40.3055070856283,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.09708280127791258,0.09309355253273927,0.12006784405077117,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,8,2.528,9,True,,1.728,1,0.3560983560404855,1.0,0.0005013000009057578,0.0006342000015138183,0.0761437838067113,0.06446727219640355,7.017402982634211,True,6,44.27742956009042,0.0,0.00010466508084273203,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.64433987458833,54.448764917184725,40.34781492451255,0.012306645692143351,-0.04559803328178627,-0.04387932334353331,0.04492068820554239,0.0439212245074172,0.05630340489370682,0.03139766820597903,0.030957828190031168,0.04104628138912898,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,8,2.528,9,True,,nan,0,nan,nan,0.0,0.037031300002126954,0.07616758030879246,0.06446970121143471,7.0186819420224325,True,6,44.2602220551358,0.0,0.00010465724746742341,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.6443570860615,54.44874685807517,40.34782802960877,0.012312668279631003,-0.04560610987533463,-0.043872808391603325,0.04492341377546728,0.04391674387729146,0.05629102685840781,0.03140006760982636,0.030958397966415068,0.04104073795100235,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,8,2.528,9,True,,1.728,0,nan,nan,0.0,2.769999991869554e-05,0.12492906098613918,0.09241077308775889,5.711701541375451,True,6,208.03885492350258,2.168404344971009e-19,0.0001153440699849638,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.71361550594827,54.48531811234925,40.29432723529443,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.10630494650642487,0.10198115211968467,0.13190658380770998,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,9,3.02,10,True,,1.728,1,1.7822929275054473,1.0,0.0004988000000594184,0.0006280999987211544,0.05868460438249315,0.05846647734527599,5.659892288922317,True,6,77.88232656262194,0.0,6.718127732724844e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.60621866775392,54.475568431042234,40.30657691304216,-0.008543970109396247,-0.022131790214518388,-0.05343700412481937,0.046361283675016136,0.043023741566357535,0.06257083127404374,0.026193213668245688,0.024907423950723855,0.03574969348212468,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,9,3.02,10,True,,nan,0,nan,nan,0.0,0.05163829999946756,0.058708312951054976,0.05847497032826771,5.661083346561578,True,6,77.8420529669201,0.0,6.717407649686527e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.60619493958738,54.475532187933474,40.30657716662316,-0.008559817588148886,-0.02214575533222319,-0.05343797524714718,0.04635678091613307,0.04301862401822541,0.06255172827338548,0.02619055233021685,0.024907591938385418,0.03574344816080099,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,9,3.02,10,True,,1.728,0,nan,nan,0.0,1.849999898695387e-05,0.1670404186652342,0.09241077308775889,5.711701541376084,True,6,468.9612907801337,0.0,7.649939801490071e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.73944148889868,54.47416243728823,40.25860979137064,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.1360586359508,0.1306851159102379,0.17015132470815825,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,10,3.174,11,True,,1.728,1,1.0078997293322367,1.0,0.0005058999995526392,0.0006375999982992653,0.05414743910263778,0.0470327861211419,5.679785812715269,True,6,67.19821447450197,0.0,5.815545834209502e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.63886374668718,54.48632227235939,40.3180489697398,0.007610093404030498,-0.014914667559770998,-0.043951361074266226,0.03688216109705979,0.042798430073191424,0.052997606252926995,0.02066821827111966,0.023246597799183803,0.029668801084105453,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,10,3.174,11,True,,nan,0,nan,nan,0.0,0.04523770000014338,0.054191262906201985,0.047045283061927505,5.681522024830434,True,6,67.22630249517131,0.0,5.814907833377513e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.63887689858467,54.48626660395613,40.318037479620756,0.007611742326937925,-0.01493552756329523,-0.04395736631704899,0.03687644395567938,0.04280714287748069,0.05300292372083314,0.02066563345122922,0.0232513999571071,0.029671581034933284,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,10,3.174,11,True,,1.728,0,nan,nan,0.0,1.8700000509852543e-05,0.18055629974608278,0.09241077308775889,5.711701541375589,True,6,591.0588526392545,2.168404344971009e-19,6.806009405111326e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.7475252315295,54.47067062029758,40.24742994103676,0.052491835265042225,-0.022674136302895154,-0.0725964307394149,0.1454325144643086,0.1397342773828564,0.18220930991334935,0.06192535670663378,0.059875818492148625,0.07975790015097704,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,retarded_ekf,11,3.328,12,True,,1.728,1,0.4247468848100179,1.0,0.0004998999975214247,0.0006315999999060296,0.03915529743885146,0.036592379219965034,5.281050137751774,True,6,57.040470913366434,0.0,5.063783591493648e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.63400794136435,54.495067657024116,40.33134191976673,0.005019664568911689,-0.009980726545271525,-0.034845233278338855,0.03782105204240518,0.03721491827155419,0.048061757397542405,0.019945343094245477,0.01976534661346321,0.026171326736453292,6,12.591587243743977,2,5.991464547107979
informative,stationary,0.03,0.05,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",521039644337904184,17578740523452139780,13626792908612053856,s7cc1:20260908:0:0:truth,s7cc1:20260908:0:0:bearing_noise,s7cc1:20260908:0:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,11,3.328,12,True,,nan,0,nan,nan,0.0,0.0493242000011378,0.03918130829128954,0.03659424694213847,5.282535303427719,True,6,57.075890621609915,0.0,5.063186722316746e-05,67.60591454189971,54.514445727038904,40.35053537246673,0.0,0.0,0.0,67.63402079830922,54.49503000635274,40.3313457122223,0.005020842074595363,-0.009991290980640524,-0.03484399745529142,0.037817039814166654,0.0372160032575754,0.048074272134240634,0.01994364563213465,0.019766496487049572,0.026175491538407012,6,12.591587243743977,2,5.991464547107979
