processing_time_s,estimator_variant,valid,confirmed,status,failure_reason,truth_position_x_m,truth_position_y_m,truth_position_z_m,estimate_position_x_m,estimate_position_y_m,estimate_position_z_m,position_error_m,velocity_error_mps,state_nees,valid_and_covered,reset_count,publication_motion_phase_evaluator_only,last_accepted_update_processing_time_s,time_since_last_accepted_update_s,correction_status,truth_used_by_tracker,configuration_index,sequence_index,sequence_seed,trajectory_kind,snr_db,source_recording_id,source_session_id,source_data_independent_between_splits,result_scope
1.5703125,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,80.9921875,50.2890625,42.35546875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5853125000000001,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,81.0971875,50.2440625,42.37796875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.8966458333333334,all_6_equal_gcc_wls,True,True,confirmed,,83.27652083333334,49.3100625,42.84496875,86.03982701824764,53.311584317543584,47.62616030905129,6.819664995599584,3.6121622625620553,1.75735744101093,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.9116458333333333,all_6_equal_gcc_wls,True,True,confirmed,,83.38152083333333,49.2650625,42.86746875,86.19107619598185,53.28471012925283,47.670298346307064,6.8642800445719026,3.6121622625620553,1.752200433686972,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.9266458333333334,all_6_equal_gcc_wls,True,True,confirmed,,83.48652083333333,49.2200625,42.88996875,86.34232537371606,53.257835940962075,47.714436383562834,6.9090319061866206,3.6121622625620553,1.7469677650849036,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.2379791666666664,all_6_equal_gcc_wls,True,True,confirmed,,85.66585416666666,48.2860625,43.35696875,89.4815860849107,52.700047232882866,48.63054586793816,7.864711495844608,3.6121622625620553,1.6236944226395196,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.2529791666666665,all_6_equal_gcc_wls,True,True,confirmed,,85.77085416666667,48.2410625,43.37946875,85.52232853083916,52.91755388010308,45.604932275022385,5.184980667374463,1.517137588781143,1.5641293819634516,True,0,before_manoeuvre,2.2529791666666665,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.267979166666666,all_6_equal_gcc_wls,True,True,confirmed,,85.87585416666667,48.196062500000004,43.40196875,83.39860519106134,50.43695761308345,44.9616387078638,3.686589721197873,1.2346806675368303,1.661550786197311,True,0,before_manoeuvre,2.267979166666666,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.5793125,all_6_equal_gcc_wls,True,True,confirmed,,88.0551875,47.2620625,43.86896875,85.25127133784721,49.62152697746733,45.27694178342233,3.925736431251632,1.2028821034770942,1.7331253402389406,True,0,during_manoeuvre,2.5793125,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.5943125,all_6_equal_gcc_wls,True,True,confirmed,,88.1601875,47.2170625,43.89146875,87.24870966195691,50.80694405533588,46.14327448867298,4.33459000544516,0.7125763283502727,1.6758105835086234,True,0,during_manoeuvre,2.5943125,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.6093124999999997,all_6_equal_gcc_wls,True,True,confirmed,,88.2651875,47.1720625,43.91396875,86.47150642806848,47.33430738686146,43.62555718043163,1.8239507736172524,2.0746155000435245,1.4279391817378078,True,0,during_manoeuvre,2.6093124999999997,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.920645833333333,all_6_equal_gcc_wls,True,True,confirmed,,90.44452083333333,46.2380625,44.38096875,88.41118856169746,46.10172757749653,43.17903753341227,2.365938711669848,2.2169689625073583,1.278617239075389,True,0,during_manoeuvre,2.920645833333333,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.935645833333333,all_6_equal_gcc_wls,True,True,confirmed,,90.54952083333333,46.193062499999996,44.40346875,88.3425563292705,45.86130770692378,43.16195349914517,2.5538429245017222,2.284557059412033,1.372652090742529,True,0,during_manoeuvre,2.935645833333333,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.9506458333333327,all_6_equal_gcc_wls,True,True,confirmed,,90.65452083333332,46.1480625,44.425968749999996,88.46080292945238,46.144339616909754,43.48237689551721,2.3880489294636607,2.074637717081311,1.3811870220095308,True,0,during_manoeuvre,2.9506458333333327,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
3.2619791666666664,all_6_equal_gcc_wls,True,True,confirmed,,92.83385416666667,45.2140625,44.89296875,91.6816139348741,41.982827566918765,42.113964125705465,4.414906957839124,3.2342026288025494,1.3486670080620928,True,0,during_manoeuvre,3.2619791666666664,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
3.2769791666666666,all_6_equal_gcc_wls,True,True,confirmed,,92.93885416666666,45.1690625,44.91546875,92.80255377411285,43.70024570978384,41.75580534720978,3.4870436445738835,2.891355416352926,1.432937378663386,True,0,during_manoeuvre,3.2769791666666666,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
3.2919791666666662,all_6_equal_gcc_wls,True,True,confirmed,,93.04385416666666,45.1240625,44.937968749999996,92.96336471932466,44.02812124564209,42.106312530265924,3.037407238237188,2.681866491969849,1.397061511672556,True,0,during_manoeuvre,3.2919791666666662,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.5313125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.7191875,53.4060625,40.79696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.5463125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.8241875,53.3610625,40.81946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.5613125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.9291875,53.3160625,40.84196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.8726458333333333,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,76.10852083333333,52.3820625,41.30896875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.8876458333333334,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,76.21352083333333,52.3370625,41.33146875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.9026458333333334,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,76.31852083333334,52.2920625,41.35396875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.2139791666666666,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,78.49785416666667,51.3580625,41.82096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.2289791666666665,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,78.60285416666666,51.3130625,41.84346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.2439791666666666,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,78.70785416666666,51.2680625,41.86596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5553125,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,80.8871875,50.3340625,42.33296875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5703125,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,80.9921875,50.2890625,42.35546875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5853125000000001,equal_weight_srp_phat,True,True,confirmed,,81.0971875,50.2440625,42.37796875,76.37426586934998,58.47442358444545,42.46490344458327,9.489593771639447,8.307870424125557,16.865179661319786,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.8966458333333334,equal_weight_srp_phat,True,True,confirmed,,83.27652083333334,49.3100625,42.84496875,77.23242172085608,59.69613689189628,43.47730269992431,12.033350388801903,8.307870424125557,14.549549233940294,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.9116458333333333,equal_weight_srp_phat,True,True,confirmed,,83.38152083333333,49.2650625,42.86746875,77.15090469012915,57.963931032371626,46.08503904306271,11.173345508765106,8.011894028364395,14.164963008360331,False,0,before_manoeuvre,1.9116458333333333,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.9266458333333334,equal_weight_srp_phat,True,True,confirmed,,83.48652083333333,49.2200625,42.88996875,78.07020870935395,54.58944123788249,44.26990134069805,7.750540562442161,5.212061678224923,13.312258329394043,False,0,before_manoeuvre,1.9266458333333334,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.2379791666666664,equal_weight_srp_phat,True,True,confirmed,,85.66585416666666,48.2860625,43.35696875,80.3392088422609,52.28885490081925,45.245570804886206,6.925483025593992,3.853725621230882,11.127406795470472,True,0,before_manoeuvre,2.2379791666666664,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.2529791666666665,equal_weight_srp_phat,True,True,confirmed,,85.77085416666667,48.2410625,43.37946875,82.15379749986319,52.84066106834657,45.543609325695925,6.238822833850694,3.379023213938208,10.373462776950012,True,0,before_manoeuvre,2.2529791666666665,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.267979166666666,equal_weight_srp_phat,True,True,confirmed,,85.87585416666667,48.196062500000004,43.40196875,81.9420101791269,50.55712713782502,44.79084908062266,4.793614848429221,2.5883731014038447,10.155742067712447,True,0,before_manoeuvre,2.267979166666666,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.5793125,equal_weight_srp_phat,True,True,confirmed,,88.0551875,47.2620625,43.86896875,83.69779648121788,49.28516026546099,45.70829859753874,5.1442118295442745,2.459359080951997,9.800243897762677,True,0,during_manoeuvre,2.5793125,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.5943125,equal_weight_srp_phat,True,True,confirmed,,88.1601875,47.2170625,43.89146875,86.42619577433761,49.13296300139235,47.150777544509594,4.159386475655836,2.437183920459386,6.676545953902762,True,0,during_manoeuvre,2.5943125,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.6093124999999997,equal_weight_srp_phat,True,True,confirmed,,88.2651875,47.1720625,43.91396875,87.3109862485674,47.077118416063556,45.18271068142499,1.5903523181566008,1.6536483482179334,3.6932500025698105,True,0,during_manoeuvre,2.6093124999999997,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.920645833333333,equal_weight_srp_phat,True,True,confirmed,,90.44452083333333,46.2380625,44.38096875,89.90312255869593,45.51832204688718,45.08387713843173,1.1424616466888922,1.4599827521898068,2.137610011249374,True,0,during_manoeuvre,2.920645833333333,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.935645833333333,equal_weight_srp_phat,True,True,confirmed,,90.54952083333333,46.193062499999996,44.40346875,89.62396726938088,46.18059727224344,44.21361088390054,0.9449078214132537,0.7944686798044749,2.3795514829664377,True,0,during_manoeuvre,2.935645833333333,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
2.9506458333333327,equal_weight_srp_phat,True,True,confirmed,,90.65452083333332,46.1480625,44.425968749999996,89.6281429163868,46.686455845169355,44.75129727230261,1.203809648549851,0.620851746902703,2.5230786673199734,True,0,during_manoeuvre,2.9506458333333327,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
3.2619791666666664,equal_weight_srp_phat,True,True,confirmed,,92.83385416666667,45.2140625,44.89296875,92.50534063226182,44.321065498021476,44.04995137216073,1.2712368336265272,1.2379720109820147,1.6446137754780885,True,0,during_manoeuvre,3.2619791666666664,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
3.2769791666666666,equal_weight_srp_phat,True,True,confirmed,,92.93885416666666,45.1690625,44.91546875,92.61736220649941,44.25937819412085,44.06832091319731,1.2839556356099289,1.2379720109820147,1.6198306629808523,True,0,during_manoeuvre,3.2619791666666664,0.015000000000000124,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
3.2919791666666662,equal_weight_srp_phat,True,True,confirmed,,93.04385416666666,45.1240625,44.937968749999996,92.23162387188167,44.017652364225235,44.57362820841932,1.4200723469425622,1.2582087862596067,2.0765953461713673,True,0,during_manoeuvre,3.2919791666666662,0.0,measurement_correction_available,False,0,0,2404062123035186696,constant_velocity,-6.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.5313125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.7191875,53.4060625,40.79696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.5463125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.8241875,53.3610625,40.81946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.5613125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.9291875,53.3160625,40.84196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.8726458333333333,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,76.10852083333333,52.3820625,41.30896875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.8876458333333334,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,76.21352083333333,52.3370625,41.33146875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
0.9026458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,76.31852083333334,52.2920625,41.35396875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.2139791666666666,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,78.49785416666667,51.3580625,41.82096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.2289791666666665,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,78.60285416666666,51.3130625,41.84346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.2439791666666666,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,78.70785416666666,51.2680625,41.86596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5553125,all_6_equal_gcc_wls,True,True,confirmed,,80.8871875,50.3340625,42.33296875,81.32662855764539,50.59380382729991,42.21097720230617,0.5248389638362971,0.4240494483792596,0.009937159735512896,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5703125,all_6_equal_gcc_wls,True,True,confirmed,,80.9921875,50.2890625,42.35546875,81.43517041700918,50.55034704185608,42.2284242075128,0.5297582395307124,0.4240494483792596,0.009932622484298522,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.5853125000000001,all_6_equal_gcc_wls,True,True,confirmed,,81.0971875,50.2440625,42.37796875,81.54371227637296,50.50689025641225,42.245871212719436,0.5347079247694048,0.4240494483792596,0.009927970442055503,True,0,before_manoeuvre,nan,nan,prediction_without_correction,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.8966458333333334,all_6_equal_gcc_wls,True,True,confirmed,,83.27652083333334,49.3100625,42.84496875,83.8395218744316,49.539079995431585,42.64177332973881,0.6408647004685172,0.41466860489528073,0.010981466315157546,True,0,before_manoeuvre,1.8966458333333334,0.0,measurement_correction_available,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
1.9116458333333333,all_6_equal_gcc_wls,True,True,confirmed,,83.38152083333333,49.2650625,42.86746875,83.95441633582148,49.02388280056428,43.01281695431086,0.6383596201886877,0.41269034318733905,0.013895337154887782,True,0,before_manoeuvre,1.9116458333333333,0.0,measurement_correction_available,False,1,0,1447613699111005141,constant_velocity,10.0,freesound-683298-sadiquecat-mavic-mini-2,freesound-683298-single-session,False,single_session_integration_demonstration
