geometry,profile,method,is_causal,evaluation_time_s,independent_sequence_count,valid_count,invalid_count,valid_fraction,valid_fraction_ci95_low,valid_fraction_ci95_high,successful_initialization_count,successful_initialization_fraction,successful_initialization_fraction_ci95_low,successful_initialization_fraction_ci95_high,failure_reason_counts,conditional_position_rmse_m,conditional_position_p95_m,conditional_velocity_rmse_mps,conditional_velocity_p95_mps,conditional_metric_valid_denominator,total_sequence_denominator,conditional_state_95_coverage_fraction,conditional_state_95_coverage_ci95_low,conditional_state_95_coverage_ci95_high,unconditional_valid_and_covered_fraction,unconditional_valid_and_covered_ci95_low,unconditional_valid_and_covered_ci95_high,state_95_covered_count,p95_method,independent_unit,mean_state_nees,state_nees_p95,state_nees_dof,pre_update_nis_defined_count,pre_update_nis_undefined_count,mean_pre_update_nis,pre_update_nis_p95,pre_update_nis_95_coverage_fraction,pre_update_nis_dof,nis_samples_within_sequence_are_dependent,mean_total_runtime_s,mean_measurement_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue,median_covariance_condition_number,maximum_covariance_condition_number,maximum_available_timestamp_used_s,epochs_within_sequence_are_dependent,profiles_within_base_block_are_paired,observation_model_is_gaussian,mean_potential_event_count,minimum_potential_event_count,maximum_potential_event_count,mean_profile_delivered_event_count,minimum_profile_delivered_event_count,maximum_profile_delivered_event_count,mean_profile_lost_event_count,minimum_profile_lost_event_count,maximum_profile_lost_event_count,mean_causally_available_event_count,minimum_causally_available_event_count,maximum_causally_available_event_count,mean_method_used_event_count,minimum_method_used_event_count,maximum_method_used_event_count,mean_method_initialization_event_count,minimum_method_initialization_event_count,maximum_method_initialization_event_count,mean_method_update_event_count,minimum_method_update_event_count,maximum_method_update_event_count,mean_method_rejected_event_count,minimum_method_rejected_event_count,maximum_method_rejected_event_count,mean_stream_quarantined_event_count,minimum_stream_quarantined_event_count,maximum_stream_quarantined_event_count,mean_method_remaining_unprocessed_available_count,minimum_method_remaining_unprocessed_available_count,maximum_method_remaining_unprocessed_available_count
informative,all_station_gap,causal_prefix_batch,True,0.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,3.569999535102397e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,0.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""insufficient_measurements"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.8800001018680632e-05,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,1.0,2,1,1,0.5,0.09453120573423074,0.9054687942657693,1,0.5,0.09453120573423074,0.9054687942657693,"{""insufficient_measurements"": 1}",1.7126128089279982,1.7126128089279982,4.529606349885589,4.529606349885589,1,2,1.0,0.20654931437723745,1.0,0.5,0.09453120573423074,0.9054687942657693,1,linear,whole_base_sequence,1.4422874474701983,1.4422874474701983,6,0,0,nan,nan,nan,2,True,0.012517149996710941,0.0,0.0,0.07132272688098952,2624.472583233586,2624.472583233586,0.9408566648613441,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,2.5,2,3,2.5,2,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,1.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},4.669770438607525,5.217547707512253,4.757222306500143,4.952192697861562,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.3601542798077317,5.0862344289116095,6,0,0,nan,nan,nan,2,True,0.01950100000249222,0.0,0.0,0.04536038227657214,6750.443945637491,6975.719522019471,1.2000124660892886,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,3.0,3,3,3.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,10.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.9894278045452161,1.0859310494087695,0.14576742434533008,0.16550329058957208,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.138240645003112,7.3668714869642695,6,0,0,nan,nan,nan,2,True,0.1584008000063477,0.0,0.0,0.00035929371335081527,1159.224822701688,1185.7394202829994,9.670899249589615,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,19.0,19,19,19.0,19,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,10.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.8506146039618574,0.891161118174569,0.1214732592628285,0.12467510077882903,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.8274161354284715,6.574029327259486,6,0,0,nan,nan,nan,2,True,0.17465964998700656,0.0,0.0,0.0003180930208825253,1090.8509509517576,1110.9439008791555,10.463239363147233,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,21.0,21,21,21.0,21,21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,11.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7569019873225052,0.9145533201427034,0.10844525571488708,0.13090822809819408,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,6.337073435350344,7.95463304261633,6,0,0,nan,nan,nan,2,True,0.1913036500045564,0.0,0.0,0.00028313153447180015,1143.066468829539,1160.6996869826332,10.828002937431222,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,23.0,23,23,23.0,23,23,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,11.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.6637657777564753,0.8774005890760995,0.09190022561238857,0.12023970793146763,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.075345219184994,7.695281572259514,6,0,0,nan,nan,nan,2,True,0.20595200000389013,0.0,0.0,0.0002528982250415233,1312.774709594869,1343.5562143573434,11.362322374391251,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,24.5,24,25,24.5,24,25,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,12.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.5951079489131528,0.7611278180332769,0.07959313203206707,0.10508564814496409,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.29541639901694,6.155094870625809,6,0,0,nan,nan,nan,2,True,0.2013563999935286,0.0,0.0,0.0002269156194552266,1325.518626273205,1336.893291255769,11.83006655804374,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,27.0,27,27,27.0,27,27,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7209229081466808,0.9398529622532618,0.0897243629568402,0.11794783081433506,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.837591253675236,7.458077079927701,6,0,0,nan,nan,nan,2,True,0.19022175001737196,0.0,0.0,0.00020453221106251653,1505.1021271004838,1576.965788301656,12.31286511220431,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,28.5,28,29,28.5,28,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.8823417658584576,1.168594856463629,0.08918106957952802,0.11779575093162607,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.779594162407049,7.452277370736264,6,0,0,nan,nan,nan,2,True,0.20404145000793505,0.0,0.0,0.00013974251391714174,2976.4240958890587,3007.636228126596,12.514118335958992,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,29.0,29,29,29.0,29,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,2.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.4464291118504922,1.7357749528310988,1.1528951759937551,1.287338215752432,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.192931290518361,4.540707262936726,6,0,0,nan,nan,nan,2,True,0.033890899998368695,0.0,0.0,0.02171206531881701,187.49938896378492,187.8161504043717,1.863447742681687,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,5.0,5,5,5.0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,2.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.164852734076196,1.4233665277873886,0.798694451237016,0.9158952618424954,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.279700247847719,6.1615368133669355,6,0,0,nan,nan,nan,2,True,0.07076740000047721,0.0,0.0,0.011456013829140249,89.39842578414687,91.11890034040343,2.479060706877549,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,8.0,8,8,8.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,3.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.8912182012018295,1.0375646333667845,0.43119315786901796,0.560689289224527,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.84612582289232,4.507316345941267,6,0,0,nan,nan,nan,2,True,0.07043505000183359,0.0,0.0,0.0071115138882919295,121.50260447604339,123.04734789771399,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,3.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.091019902419218,1.3052363822597974,0.43119315833293614,0.5606892893313705,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.8461258406339995,4.507316347715517,6,0,0,nan,nan,nan,2,True,0.07778495000093244,0.0,0.0,0.004801747229349232,263.686167531352,266.93849234212496,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,4.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.2958945655480238,1.577332786815101,0.4311931561500514,0.5606892879645833,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.84612580328242,4.50731632634513,6,0,0,nan,nan,nan,2,True,0.07561529998201877,0.0,0.0,0.0034123984145128282,517.4956285696801,523.7046850607576,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,4.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.5037702012994691,1.851894097627437,0.431193157601728,0.5606892882991774,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.846125831320207,4.507316329151265,6,0,0,nan,nan,nan,2,True,0.06028159998822957,0.0,0.0,0.0025302818772105187,934.4613955403954,945.408299818664,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,5.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.7135549734275395,2.127963195528673,0.4311931561505024,0.560689287965219,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.846125803284931,4.507316326349887,6,0,0,nan,nan,nan,2,True,0.06350814999314025,0.0,0.0,0.0019422627402124705,1576.716744792458,1594.8143222634515,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,5.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.924624713682179,2.4050199482411485,0.4311931576029432,0.5606892882999914,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.846125830790512,4.507316329102775,6,0,0,nan,nan,nan,2,True,0.07999884999298956,0.0,0.0,0.0015335962459272798,2517.0040385632165,2545.396571791879,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,6.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},2.1365986235420396,2.6827581692024776,0.43119315760266036,0.5606892883001946,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.8461258313295144,4.5073163291590825,6,0,0,nan,nan,nan,2,True,0.08398790001228917,0.0,0.0,0.0012393972486265906,3838.676757134677,3881.339736776766,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,6.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},2.3492319589121506,2.960986143583445,0.43119315614002596,0.5606892879636136,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.846125803065738,4.507316326335031,6,0,0,nan,nan,nan,2,True,0.07359439998981543,0.0,0.0,0.0010212114359057745,5635.700223173346,5697.540100333152,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,7.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},2.562360586500332,3.2395778125338985,0.43119315825824633,0.5606892893209064,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,3.846125827330067,4.5073163463814545,6,0,0,nan,nan,nan,2,True,0.07872400000633206,0.0,0.0,0.0008552630914156096,8012.651883298529,8099.605822441337,2.801421863407455,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,9.0,9,9,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,7.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.471769584695962,1.7085199885528608,0.21473329496396323,0.2225513139406966,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.333510209655772,5.866285534781341,6,0,0,nan,nan,nan,2,True,0.09366134999436326,0.0,0.0,0.0007246742381547119,4644.581820768404,7997.776985900491,7.359225597122656,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,10.5,10,11,10.5,10,11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,8.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.041855782114195,1.2221470157542256,0.15486032941936284,0.1991393454393572,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.898541004815892,5.039844045619686,6,0,0,nan,nan,nan,2,True,0.09899094999127556,0.0,0.0,0.000620842337349678,1498.1992192427244,1754.3030755289644,7.82229996010676,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,11.5,11,12,11.5,11,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,8.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.9398521943171455,1.2361122252747998,0.15150698144257438,0.19986520159230928,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,5.746255482122227,7.26771267282458,6,0,0,nan,nan,nan,2,True,0.1299120000039693,0.0,0.0,0.0005358715771415364,993.5451297874206,1013.1563872386414,8.472755136575147,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,14.0,14,14,14.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,9.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},0.7050421620756577,0.7396663244817675,0.1265036793345471,0.1353885806543057,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.3915341767192615,4.567668587558509,6,0,0,nan,nan,nan,2,True,0.13000239999382757,0.0,0.0,0.00046625306052700113,1082.1183563960924,1117.953926343016,8.835771165437594,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,15.5,15,16,15.5,15,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,causal_prefix_batch,True,9.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.2246995765476234,1.2550673295682042,0.1860774998107842,0.1895867789747813,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,7.005339794751025,7.0314478268679,6,0,0,nan,nan,nan,2,True,0.1251314999826718,0.0,0.0,0.00040808818788445216,1046.141044761117,1074.5812813960922,9.312732259279388,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,17.0,17,17,17.0,17,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,initial_batch_no_updates,True,0.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.9500002963468432e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,initial_batch_no_updates,True,0.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,1.5499826986342669e-06,0.0,nan,nan,nan,nan,nan,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
informative,all_station_gap,initial_batch_no_updates,True,1.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.1500018192455173e-06,0.0,nan,nan,nan,nan,0.9408566648613441,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,2.5,2,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.5,2,3
informative,all_station_gap,initial_batch_no_updates,True,1.5,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.5500048650428653e-06,0.0,nan,nan,nan,nan,1.2000124660892886,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,3.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.0,3,3
informative,all_station_gap,initial_batch_no_updates,True,10.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},9.006720027269951,9.920094243977685,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644872,4.479090238594431,6,0,0,nan,nan,nan,2,True,0.00014245000784285367,0.0,0.0,0.0005127072396813974,118038.99146535876,118463.96147186997,9.670899249589615,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,19.0,19,19,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,13.0,13,13
informative,all_station_gap,initial_batch_no_updates,True,10.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},9.49234071965522,10.45014927713645,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644931,4.479090238594558,6,0,0,nan,nan,nan,2,True,0.00014340000052470714,0.0,0.0,0.000460973932802794,145919.80877449756,146444.2977943455,10.463239363147233,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,21.0,21,21,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,15.0,15,15
informative,all_station_gap,initial_batch_no_updates,True,11.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},9.978016193593408,10.980240005415437,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644901,4.479090238594367,6,0,0,nan,nan,nan,2,True,0.00014915000065229833,0.0,0.0,0.0004166660588447064,178493.42217842332,179134.03613979797,10.828002937431222,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,23.0,23,23,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,17.0,17,17
informative,all_station_gap,initial_batch_no_updates,True,11.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},10.463738821013678,11.510361489906568,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644947,4.479090238594488,6,0,0,nan,nan,nan,2,True,0.00012379999679978937,0.0,0.0,0.00037843220138556995,216261.24037438887,217036.34406285602,11.362322374391251,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,24.5,24,25,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,18.5,18,19
informative,all_station_gap,initial_batch_no_updates,True,12.0,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},10.94950232669751,12.040509662484508,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644875,4.479090238594369,6,0,0,nan,nan,nan,2,True,0.00010630000906530768,0.0,0.0,0.0003452140555858862,259750.23117615253,260680.03711470906,11.83006655804374,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,27.0,27,27,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,21.0,21,21
informative,all_station_gap,initial_batch_no_updates,True,12.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},11.435301501207057,12.570681142037179,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644741,4.479090238594283,6,0,0,nan,nan,nan,2,True,0.00011234999692533165,0.0,0.0,0.00031617353203194573,309512.9214901645,310619.57880079263,12.31286511220431,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,28.5,28,29,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,22.5,22,23
informative,all_station_gap,initial_batch_no_updates,True,14.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},13.378777172821694,14.691549606211213,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.404645378644721,4.479090238594443,6,0,0,nan,nan,nan,2,True,0.00013044998922850937,0.0,0.0,0.00023014786543312305,583245.7848081492,585323.1816296496,12.514118335958992,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,29.0,29,29,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,23.0,23,23
informative,all_station_gap,initial_batch_no_updates,True,2.0,2,0,2,0.0,0.0,0.6576197724933469,0,0.0,0.0,0.6576197724933469,"{""not_initialized"": 2}",nan,nan,nan,nan,0,2,nan,nan,nan,0.0,0.0,0.6576197724933469,0,linear,whole_base_sequence,nan,nan,6,0,0,nan,nan,nan,2,True,2.3000029614195228e-06,0.0,nan,nan,nan,nan,1.863447742681687,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,5.0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5.0,5,5
informative,all_station_gap,initial_batch_no_updates,True,2.5,2,2,0,1.0,0.34238022750665303,1.0,2,1.0,0.34238022750665303,1.0,{},1.760079914750866,1.9931807546052065,0.9723663231404932,1.0608481191325538,2,2,1.0,0.34238022750665303,1.0,1.0,0.34238022750665303,1.0,2,linear,whole_base_sequence,4.40464537864494,4.479090238594551,6,0,0,nan,nan,nan,2,True,0.0001067500124918297,0.0,0.0,0.012273501532843215,215.15850210682382,215.98723829470157,2.479060706877549,True,True,True,45.0,45,45,29.0,29,29,16.0,16,16,8.0,8,8,6.0,6,6,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2
